configuration_id,tap_id,tap_name,kind,block,dim,selected_step,finite,train_tf_token_exact,cal_tf_token_exact,dev_tf_token_exact,dev_tf_mean_rank,dev_tf_mean_nll,dev_tf_mean_margin,dev_tf_margin_q10,dev_tf_top2,dev_tf_top3
L19_SEED_2,69,b13_CTX_CONCAT,CTX_CONCAT,13,16,25,true,30,21,16,5.92361111111,2.60351593964,-1.17319210206,-4.16348665013,59,78
L19_SEED_2,70,b13_ATT_UPDATE,ATT_UPDATE,13,16,25,true,21,11,12,6.70138888889,2.78616029359,-1.34203226561,-5.42314493485,54,77
L19_SEED_2,71,b13_AFTER_ATTN,AFTER_ATTN,13,16,100,true,31,81,87,1.64583333333,1.03673721857,0.44726522392,-3.68420702278,128,130
L19_SEED_2,72,b14_NORM1,NORM1,14,16,75,true,30,89,99,1.59027777778,1.03507602802,0.494958738049,-3.75933193818,128,129
L19_SEED_2,73,b14_Q,Q,14,16,150,true,30,84,88,1.69444444444,0.995826133989,0.407268839563,-2.73724520463,128,132
L19_SEED_2,74,b14_K,K,14,16,225,true,30,96,102,1.39583333333,0.843717767441,0.603749706924,-2.47496535926,133,142
L19_SEED_2,75,b14_V,V,14,16,100,true,30,79,85,1.63888888889,1.05112074276,0.270276451919,-2.70243570622,124,139
L19_SEED_2,76,b14_CTX_H0,CTX_H0,14,8,50,true,22,22,24,4.86805555556,2.40170604171,-0.919961912245,-3.7236026479,69,84
L19_SEED_2,77,b14_CTX_H1,CTX_H1,14,8,50,true,29,8,13,8.0625,2.76505742792,-1.33529219377,-4.56949773523,57,64
L19_SEED_2,78,b14_CTX_CONCAT,CTX_CONCAT,14,16,25,true,26,12,18,5.71527777778,2.60205663859,-1.16672126095,-3.86744652845,61,80
L19_SEED_2,79,b14_ATT_UPDATE,ATT_UPDATE,14,16,25,true,22,6,5,6.76388888889,2.76385458686,-1.32425437273,-3.80559797017,53,62
L19_SEED_2,80,b14_AFTER_ATTN,AFTER_ATTN,14,16,100,true,31,80,87,1.70833333333,1.13507452488,0.356818465949,-4.36472222098,126,129
L19_SEED_2,81,b15_NORM1,NORM1,15,16,75,true,29,89,100,1.61805555556,1.12721171602,0.374300905677,-4.34695484068,126,129
L19_SEED_2,82,b15_Q,Q,15,16,150,true,30,98,102,1.66666666667,0.972421991703,0.559338076222,-3.62381387231,124,136
L19_SEED_2,83,b15_K,K,15,16,125,true,30,99,100,1.91666666667,0.93439076757,0.641455019622,-3.26665757371,125,139
L19_SEED_2,84,b15_V,V,15,16,100,true,30,76,85,2.02083333333,1.2117463282,0.158545937582,-3.62513712905,106,128
L19_SEED_2,85,b15_CTX_H0,CTX_H0,15,8,50,true,21,25,27,5.02083333333,2.45843290404,-0.926371249942,-3.60657874083,53,72
L19_SEED_2,86,b15_CTX_H1,CTX_H1,15,8,50,true,25,10,15,5.58333333333,2.68589412356,-1.19850601918,-4.17859824183,55,73
L19_SEED_2,87,b15_CTX_CONCAT,CTX_CONCAT,15,16,25,true,23,38,37,5.68055555556,2.58683151291,-1.03003149657,-3.87590947902,59,76
L19_SEED_2,88,b15_ATT_UPDATE,ATT_UPDATE,15,16,25,true,16,25,26,6.51388888889,2.65472817668,-1.09341805356,-4.53461031703,51,79
L19_SEED_2,89,b15_AFTER_ATTN,AFTER_ATTN,15,16,100,true,31,78,88,1.70138888889,1.13956527826,0.333973107594,-4.13205212862,126,130
L19_SEED_2,90,b16_NORM1,NORM1,16,16,75,true,29,88,97,1.86111111111,1.2052282055,0.243162351189,-4.5402837643,125,128
L19_SEED_2,91,b16_Q,Q,16,16,125,true,30,90,95,1.67361111111,1.06753463644,0.277396022221,-3.05658141615,121,127
L19_SEED_2,92,b16_K,K,16,16,125,true,29,78,82,1.96527777778,1.25796934549,-0.0824766704917,-3.30977931814,119,131
L19_SEED_2,93,b16_V,V,16,16,100,true,30,77,85,2.50694444444,1.47173971025,-0.125154194885,-4.78329728961,112,115
L19_SEED_2,94,b16_CTX_H0,CTX_H0,16,8,25,true,20,5,11,7.02777777778,2.86438598058,-0.883731701717,-3.20392140864,54,57
L19_SEED_2,95,b16_CTX_H1,CTX_H1,16,8,25,true,17,18,18,7.50694444444,2.83896958704,-0.838251720065,-3.35076776546,45,65
L19_SEED_2,96,b16_CTX_CONCAT,CTX_CONCAT,16,16,25,true,24,14,18,7.22222222222,2.94340317535,-1.51426545235,-5.72385250993,60,70
L19_SEED_2,97,b16_ATT_UPDATE,ATT_UPDATE,16,16,25,true,22,7,6,8.6875,3.15867680829,-1.71948111651,-6.07160321833,51,61
L19_SEED_2,98,b16_AFTER_ATTN,AFTER_ATTN,16,16,75,true,30,74,85,1.79861111111,1.17218590872,0.222746638177,-3.59067188933,120,125
L19_SEED_2,99,b17_NORM1,NORM1,17,16,50,true,29,84,94,1.89583333333,1.27223309729,0.10438423689,-3.64080698064,119,124
L19_SEED_2,100,b17_Q,Q,17,16,100,true,28,84,91,2.11111111111,1.40539507572,-0.0670540353867,-4.11847661801,114,117
L19_SEED_2,101,b17_K,K,17,16,125,true,29,79,84,1.86805555556,1.17401408754,0.176046055406,-3.42053084654,121,124
L19_SEED_2,102,b17_V,V,17,16,75,true,28,72,80,2.59027777778,1.57354335593,-0.315568294757,-4.8434474255,107,117
L19_SEED_2,103,b17_CTX_H0,CTX_H0,17,8,25,true,16,8,14,7.33333333333,2.92170667068,-0.888374956301,-3.37773767255,55,68
L19_SEED_2,104,b17_CTX_H1,CTX_H1,17,8,50,true,23,37,32,5.75694444444,2.52713294502,-1.01721702964,-4.76681013624,53,85
L19_SEED_2,105,b17_CTX_CONCAT,CTX_CONCAT,17,16,25,true,23,22,25,6.14583333333,2.73025636329,-1.21334998023,-4.36663514151,62,80
L19_SEED_2,106,b17_ATT_UPDATE,ATT_UPDATE,17,16,25,true,16,24,27,7.75,2.8749345969,-1.37595709431,-4.71563132517,42,58
L19_SEED_2,107,b17_AFTER_ATTN,AFTER_ATTN,17,16,75,true,29,85,93,1.77777777778,1.2185211518,0.118005234592,-3.53216435912,118,125
L19_SEED_2,108,b18_NORM1,NORM1,18,16,50,true,29,83,93,1.89583333333,1.32324289685,-0.00057771062626,-3.65497061023,119,122
L19_SEED_2,109,b18_Q,Q,18,16,100,true,29,76,83,2.06944444444,1.35574671686,-0.0598646263954,-3.82305045997,115,120
L19_SEED_2,110,b18_K,K,18,16,100,true,29,73,79,2.03472222222,1.42617468439,-0.13083306864,-3.3640980588,104,118
L19_SEED_2,111,b18_V,V,18,16,100,true,29,74,82,2.53472222222,1.54452294372,-0.321002299187,-4.1115432892,107,111
L19_SEED_2,112,b18_CTX_H0,CTX_H0,18,8,25,true,18,32,30,7,2.77951250828,-0.793224686696,-3.03757982402,54,64
L19_SEED_2,113,b18_CTX_H1,CTX_H1,18,8,25,true,8,22,24,9.46527777778,3.01324638794,-0.990625022068,-4.01603830654,45,54
L19_SEED_2,114,b18_CTX_CONCAT,CTX_CONCAT,18,16,25,true,24,19,21,7.68055555556,2.97412253176,-1.47066549845,-6.08407912158,53,72
L19_SEED_2,115,b18_ATT_UPDATE,ATT_UPDATE,18,16,0,true,3,18,17,16.1458333333,3.52113941477,-0.452405659728,-1.42691917505,17,21
L19_SEED_2,116,b18_AFTER_ATTN,AFTER_ATTN,18,16,75,true,29,76,84,2.01388888889,1.28769753395,0.0140950926789,-3.53364419228,118,124
L19_SEED_4,0,b01_NORM1,NORM1,1,16,275,true,29,139,137,1.04861111111,0.181941073351,3.1027148713,-0.0555180926989,144,144
L19_SEED_4,1,b01_Q,Q,1,16,350,true,29,138,138,1.04166666667,0.172454972155,3.07457958975,0.154305800124,144,144
L19_SEED_4,2,b01_K,K,1,16,350,true,29,137,134,1.06944444444,0.205164824639,2.81967313545,-0.260471077573,144,144
L19_SEED_4,3,b01_V,V,1,16,250,true,29,137,135,1.0625,0.196411873633,2.89850851836,0.0356877317278,144,144
L19_SEED_4,4,b01_CTX_H0,CTX_H0,1,8,175,true,32,81,75,2.07638888889,1.23790029616,0.250616321441,-3.37558514594,117,127
L19_SEED_4,5,b01_CTX_H1,CTX_H1,1,8,100,true,32,56,56,2.89583333333,1.71950176793,-0.399920994493,-3.81745551526,97,122
L19_SEED_4,6,b01_CTX_CONCAT,CTX_CONCAT,1,16,75,true,32,77,77,2.15972222222,1.29962317719,0.304287255084,-3.81899827112,123,130
L19_SEED_4,7,b01_ATT_UPDATE,ATT_UPDATE,1,16,100,true,32,77,75,2.56944444444,1.31378797249,0.357482884954,-4.3878375643,122,127
L19_SEED_4,8,b01_AFTER_ATTN,AFTER_ATTN,1,16,225,true,30,132,130,1.09722222222,0.230198955787,2.67330071706,-0.340055015864,144,144
L19_SEED_4,9,b04_NORM1,NORM1,4,16,275,true,30,130,128,1.11111111111,0.264178953791,2.45795598381,-0.568093075528,144,144
L19_SEED_4,10,b04_Q,Q,4,16,400,true,29,131,132,1.08333333333,0.315775233587,2.11821320635,-0.989220095151,144,144
L19_SEED_4,11,b04_K,K,4,16,325,true,29,132,130,1.10416666667,0.352846359944,1.93257645475,-1.05095594019,143,144
L19_SEED_4,12,b04_V,V,4,16,150,true,29,134,133,1.07638888889,0.316913852994,2.03192285164,-0.370977614869,144,144
L19_SEED_4,13,b04_CTX_H0,CTX_H0,4,8,75,true,30,48,57,3.21527777778,1.91499606773,-0.511037533071,-3.5321936537,65,101
L19_SEED_4,14,b04_CTX_H1,CTX_H1,4,8,100,true,27,67,70,2.86111111111,1.5971706908,-0.218511374444,-3.51595280865,101,116
L19_SEED_4,15,b04_CTX_CONCAT,CTX_CONCAT,4,16,50,true,30,62,69,2.77777777778,1.64425317202,-0.308570596752,-4.00494330083,106,123
L19_SEED_4,16,b04_ATT_UPDATE,ATT_UPDATE,4,16,75,true,30,63,71,2.1875,1.4965585912,-0.293601232876,-3.94238128637,109,118
L19_SEED_4,17,b04_AFTER_ATTN,AFTER_ATTN,4,16,250,true,30,129,124,1.13888888889,0.339249574746,2.1573548621,-1.04541148855,144,144
L19_SEED_4,18,b07_NORM1,NORM1,7,16,200,true,30,122,124,1.15972222222,0.357406097762,1.88924508689,-0.973044023085,141,144
L19_SEED_4,19,b07_Q,Q,7,16,225,true,30,123,122,1.20833333333,0.446937361347,1.758063601,-1.86438593739,141,141
L19_SEED_4,20,b07_K,K,7,16,275,true,30,122,126,1.15277777778,0.395339435151,1.76487411557,-1.18957508709,142,143
L19_SEED_4,21,b07_V,V,7,16,200,true,30,126,120,1.20138888889,0.498948731496,1.48486434671,-1.63646905381,141,143
L19_SEED_4,22,b07_CTX_H0,CTX_H0,7,8,50,true,24,29,29,4.56944444444,2.42112420857,-0.974668054359,-4.28584211125,67,86
L19_SEED_4,23,b07_CTX_H1,CTX_H1,7,8,150,true,31,69,61,2.97222222222,1.64631636914,-0.40193987926,-4.57919922533,102,115
L19_SEED_4,24,b07_CTX_CONCAT,CTX_CONCAT,7,16,75,true,31,57,56,3.36805555556,1.96779265277,-0.876966895265,-5.26314748778,93,108
L19_SEED_4,25,b07_ATT_UPDATE,ATT_UPDATE,7,16,75,true,31,61,57,3.40277777778,1.89539810757,-0.760484456995,-5.4632528674,92,109
L19_SEED_4,26,b07_AFTER_ATTN,AFTER_ATTN,7,16,200,true,30,123,120,1.19444444444,0.429967116964,1.79269215378,-1.53667460401,141,143
L19_SEED_4,27,b08_NORM1,NORM1,8,16,175,true,29,128,130,1.11111111111,0.385776006325,1.74654083443,-1.02148574263,142,144
L19_SEED_4,28,b08_Q,Q,8,16,225,true,29,121,121,1.18055555556,0.504295446981,1.35534045999,-1.56309802998,142,143
L19_SEED_4,29,b08_K,K,8,16,175,true,29,127,126,1.14583333333,0.478685790196,1.36093025554,-1.22069199328,142,143
L19_SEED_4,30,b08_V,V,8,16,175,true,29,130,130,1.09722222222,0.402561450494,1.66102080436,-0.996180493135,144,144
L19_SEED_4,31,b08_CTX_H0,CTX_H0,8,8,125,true,31,53,58,2.69444444444,1.70198271315,-0.447814434381,-3.91134853536,95,114
L19_SEED_4,32,b08_CTX_H1,CTX_H1,8,8,50,true,30,36,31,5.28472222222,2.53600689894,-1.16670400024,-3.9612426017,65,83
L19_SEED_4,33,b08_CTX_CONCAT,CTX_CONCAT,8,16,50,true,31,57,51,2.92361111111,1.90683929661,-0.823806347206,-4.35284618695,96,106
L19_SEED_4,34,b08_ATT_UPDATE,ATT_UPDATE,8,16,50,true,30,53,49,3.36111111111,1.97341793271,-0.853223523772,-4.7351210773,89,113
L19_SEED_4,35,b08_AFTER_ATTN,AFTER_ATTN,8,16,175,true,30,121,120,1.1875,0.442260716773,1.67189462868,-1.47370271138,141,144
L19_SEED_4,36,b09_NORM1,NORM1,9,16,200,true,29,126,128,1.13194444444,0.40658613954,1.7440288677,-1.26657130756,141,144
L19_SEED_4,37,b09_Q,Q,9,16,150,true,29,125,127,1.15277777778,0.497714422311,1.43442582883,-1.62237940866,141,142
L19_SEED_4,38,b09_K,K,9,16,250,true,29,127,127,1.13888888889,0.474526707868,1.39373372378,-1.55412994189,142,143
L19_SEED_4,39,b09_V,V,9,16,150,true,29,127,123,1.18055555556,0.501165026874,1.5235144229,-1.59096892258,139,144
L19_SEED_4,40,b09_CTX_H0,CTX_H0,9,8,150,true,30,75,73,2.38888888889,1.36953868848,-0.00171334780631,-3.67228898993,97,128
L19_SEED_4,41,b09_CTX_H1,CTX_H1,9,8,50,true,22,29,26,4.9375,2.4213530042,-1.0452811633,-3.94976240239,68,86
L19_SEED_4,42,b09_CTX_CONCAT,CTX_CONCAT,9,16,50,true,32,69,63,2.56944444444,1.52409718555,-0.222696864021,-4.21082247616,103,118
L19_SEED_4,43,b09_ATT_UPDATE,ATT_UPDATE,9,16,75,true,31,69,64,3.36805555556,1.83525647534,-0.696693665828,-5.64422868776,98,111
L19_SEED_4,44,b09_AFTER_ATTN,AFTER_ATTN,9,16,175,true,30,119,118,1.20833333333,0.487992791017,1.53404054096,-1.69662102308,141,143
L19_SEED_4,45,b11_NORM1,NORM1,11,16,150,true,29,125,125,1.16666666667,0.49832403557,1.46346449377,-1.55828291882,139,144
L19_SEED_4,46,b11_Q,Q,11,16,175,true,30,116,117,1.29166666667,0.686597847149,1.105343141,-2.42506173509,135,138
L19_SEED_4,47,b11_K,K,11,16,175,true,29,121,120,1.3125,0.676044410995,1.0785405445,-2.17049747675,133,138
L19_SEED_4,48,b11_V,V,11,16,125,true,30,108,110,1.59027777778,0.846564907481,0.871707761832,-3.19180839056,127,137
L19_SEED_4,49,b11_CTX_H0,CTX_H0,11,8,50,true,30,36,41,5.39583333333,2.44340006908,-0.954891261257,-5.06217854896,79,92
L19_SEED_4,50,b11_CTX_H1,CTX_H1,11,8,75,true,27,37,36,7.16666666667,2.68463369712,-1.28152752569,-6.57095554104,64,84
L19_SEED_4,51,b11_CTX_CONCAT,CTX_CONCAT,11,16,50,true,31,57,57,6.64583333333,2.52270852865,-1.17916889157,-8.17480293122,90,97
L19_SEED_4,52,b11_ATT_UPDATE,ATT_UPDATE,11,16,25,true,19,57,56,8.66666666667,2.87541773521,-1.24177883815,-6.41949880377,84,89
L19_SEED_4,53,b11_AFTER_ATTN,AFTER_ATTN,11,16,125,true,30,119,112,1.28472222222,0.647192976632,1.24799200765,-2.08054354666,138,142
L19_SEED_4,54,b12_NORM1,NORM1,12,16,125,true,29,125,125,1.17361111111,0.575733382245,1.3818818896,-2.03439325746,138,144
L19_SEED_4,55,b12_Q,Q,12,16,125,true,29,112,106,1.51388888889,0.899362313358,0.854053747744,-3.33245532129,129,132
L19_SEED_4,56,b12_K,K,12,16,150,true,29,113,106,1.32638888889,0.725512138404,0.749884695461,-2.19320738997,140,140
L19_SEED_4,57,b12_V,V,12,16,100,true,30,111,108,1.58333333333,0.816812608493,0.919331317344,-2.86608257051,131,137
L19_SEED_4,58,b12_CTX_H0,CTX_H0,12,8,75,true,27,55,48,4.11111111111,2.24105574894,-1.12877762813,-4.80776393598,79,92
L19_SEED_4,59,b12_CTX_H1,CTX_H1,12,8,125,true,32,45,47,5.09722222222,2.43466942065,-1.1664172787,-7.22946019832,89,95
L19_SEED_4,60,b12_CTX_CONCAT,CTX_CONCAT,12,16,50,true,32,60,57,4.42361111111,2.15778525954,-0.914089039889,-6.02188550102,98,106
L19_SEED_4,61,b12_ATT_UPDATE,ATT_UPDATE,12,16,50,true,29,57,47,6.91666666667,2.61863500483,-1.40756503258,-7.24515732217,79,92
L19_SEED_4,62,b12_AFTER_ATTN,AFTER_ATTN,12,16,100,true,30,111,102,1.375,0.702499751087,1.06469528847,-2.06790264071,135,142
L19_SEED_4,63,b13_NORM1,NORM1,13,16,125,true,30,111,107,1.32638888889,0.65515901957,1.22595867257,-2.35588268255,137,143
L19_SEED_4,64,b13_Q,Q,13,16,125,true,30,102,96,1.47916666667,0.864347651827,0.611250430917,-2.96398129792,133,138
L19_SEED_4,65,b13_K,K,13,16,175,true,30,105,98,1.5625,0.89262480671,0.69259184569,-3.14349842911,123,133
L19_SEED_4,66,b13_V,V,13,16,75,true,29,117,109,1.66666666667,1.0407116277,0.483252466142,-3.6656246042,124,130
L19_SEED_4,67,b13_CTX_H0,CTX_H0,13,8,75,true,29,43,42,4.47916666667,2.22606624099,-0.928025682767,-4.79807656304,70,84
L19_SEED_4,68,b13_CTX_H1,CTX_H1,13,8,75,true,29,36,36,5.31944444444,2.31342565881,-0.976905414929,-5.8812084143,80,98
L19_SEED_4,69,b13_CTX_CONCAT,CTX_CONCAT,13,16,50,true,30,43,41,4.86805555556,2.3278308665,-1.08991984167,-6.28592206253,80,94
L19_SEED_4,70,b13_ATT_UPDATE,ATT_UPDATE,13,16,25,true,24,40,42,6.95138888889,2.45458649643,-0.9758066117,-4.91334333394,76,93
L19_SEED_4,71,b13_AFTER_ATTN,AFTER_ATTN,13,16,100,true,30,110,104,1.42361111111,0.765784453961,0.965138645552,-2.50658446738,132,138
L19_SEED_4,72,b14_NORM1,NORM1,14,16,100,true,29,116,111,1.34027777778,0.748386515104,1.03051449968,-2.59000510027,135,139
L19_SEED_4,73,b14_Q,Q,14,16,275,true,29,108,106,1.6875,0.830410258373,0.938299560991,-2.91229807948,125,135
L19_SEED_4,74,b14_K,K,14,16,200,true,30,108,102,1.42361111111,0.785550649874,0.770126626426,-2.4682473548,133,139
L19_SEED_4,75,b14_V,V,14,16,125,true,30,105,97,1.61805555556,0.964014634749,0.650607085423,-3.3678057955,126,131
L19_SEED_4,76,b14_CTX_H0,CTX_H0,14,8,50,true,28,45,38,5.52777777778,2.36899508048,-1.01825201387,-4.37369139458,73,91
L19_SEED_4,77,b14_CTX_H1,CTX_H1,14,8,75,true,29,21,21,5.53472222222,2.37202735887,-1.19708746024,-5.92157933192,71,87
L19_SEED_4,78,b14_CTX_CONCAT,CTX_CONCAT,14,16,25,true,31,47,46,5.95138888889,2.34309439381,-0.955317397044,-4.47919431474,84,99
L19_SEED_4,79,b14_ATT_UPDATE,ATT_UPDATE,14,16,25,true,27,53,49,6.73611111111,2.49181157208,-1.12435378169,-4.97896748425,78,95
L19_SEED_4,80,b14_AFTER_ATTN,AFTER_ATTN,14,16,100,true,30,109,102,1.49305555556,0.826943002803,0.864340593862,-2.74748811161,130,135
L19_SEED_4,81,b15_NORM1,NORM1,15,16,100,true,30,110,105,1.4375,0.784070833347,0.978752532571,-2.70852045756,132,137
L19_SEED_4,82,b15_Q,Q,15,16,175,true,29,114,108,1.47916666667,0.913997175454,0.625374630467,-3.62863940758,129,133
L19_SEED_4,83,b15_K,K,15,16,175,true,30,101,92,1.55555555556,0.921062125176,0.541384606808,-2.8796471483,128,137
L19_SEED_4,84,b15_V,V,15,16,125,true,30,100,91,2.11805555556,1.28391274967,0.15096064059,-5.27510840246,118,126
L19_SEED_4,85,b15_CTX_H0,CTX_H0,15,8,25,true,17,26,27,7.09027777778,2.95489754846,-0.950094003064,-5.21902796575,49,75
L19_SEED_4,86,b15_CTX_H1,CTX_H1,15,8,50,true,28,25,20,7.38888888889,2.86444911562,-1.48950981057,-7.09156970432,65,87
L19_SEED_4,87,b15_CTX_CONCAT,CTX_CONCAT,15,16,25,true,22,36,44,7.5625,2.94916932627,-1.49520270716,-8.39487420775,75,94
L19_SEED_4,88,b15_ATT_UPDATE,ATT_UPDATE,15,16,25,true,19,37,42,7.94444444444,3.13517459294,-1.6082062284,-9.05602237839,70,79
L19_SEED_4,89,b15_AFTER_ATTN,AFTER_ATTN,15,16,100,true,30,107,104,1.53472222222,0.898794460739,0.751236764844,-3.12458905238,129,131
L19_SEED_4,90,b16_NORM1,NORM1,16,16,100,true,29,111,112,1.43055555556,0.873299216045,0.858185507775,-3.25948395137,130,135
L19_SEED_4,91,b16_Q,Q,16,16,150,true,29,101,94,1.84027777778,1.24921113641,0.199340885772,-4.61393813957,121,125
L19_SEED_4,92,b16_K,K,16,16,175,true,29,102,94,1.77083333333,1.09660406652,0.365904320217,-3.55451978369,116,131
L19_SEED_4,93,b16_V,V,16,16,100,true,30,93,88,2.08333333333,1.19732280547,0.22587584183,-4.54848272778,117,124
L19_SEED_4,94,b16_CTX_H0,CTX_H0,16,8,50,true,21,35,34,6.71527777778,2.82566285445,-1.4049860241,-8.16369493251,64,79
L19_SEED_4,95,b16_CTX_H1,CTX_H1,16,8,75,true,27,35,42,5.23611111111,2.30173262447,-1.06574939133,-5.92696315406,79,89
L19_SEED_4,96,b16_CTX_CONCAT,CTX_CONCAT,16,16,25,true,28,66,69,5.60416666667,2.34501383385,-0.915726356432,-6.59898140794,85,108
L19_SEED_4,97,b16_ATT_UPDATE,ATT_UPDATE,16,16,25,true,28,52,52,6.31944444444,2.69192321034,-1.23173889351,-7.91201658641,88,98
L19_SEED_4,98,b16_AFTER_ATTN,AFTER_ATTN,16,16,100,true,30,105,101,1.55555555556,0.973667106762,0.649912245375,-3.53317172285,130,131
L19_SEED_4,99,b17_NORM1,NORM1,17,16,100,true,29,109,108,1.47916666667,0.961475661002,0.72686442228,-3.74355667459,129,133
L19_SEED_4,100,b17_Q,Q,17,16,150,true,29,103,99,1.70138888889,1.13202555035,0.478289920289,-4.09507202156,119,130
L19_SEED_4,101,b17_K,K,17,16,100,true,29,96,90,1.75,1.16894547084,0.174001646275,-3.43436803744,120,129
L19_SEED_4,102,b17_V,V,17,16,75,true,30,89,86,2.34722222222,1.43700460024,-0.0877750099303,-5.18316970908,115,124
L19_SEED_4,103,b17_CTX_H0,CTX_H0,17,8,50,true,26,6,7,7.40277777778,2.81214704852,-1.34003913865,-6.3398679241,68,83
L19_SEED_4,104,b17_CTX_H1,CTX_H1,17,8,50,true,27,28,27,6.65972222222,2.62475180227,-1.16740452231,-5.31877402462,74,86
L19_SEED_4,105,b17_CTX_CONCAT,CTX_CONCAT,17,16,25,true,28,21,20,6.98611111111,2.8171716861,-1.31307995264,-6.55085572752,73,87
L19_SEED_4,106,b17_ATT_UPDATE,ATT_UPDATE,17,16,25,true,18,44,43,9.24305555556,3.18364973779,-1.46668041908,-8.25968967346,68,79
L19_SEED_4,107,b17_AFTER_ATTN,AFTER_ATTN,17,16,100,true,30,100,95,1.80555555556,1.09180542258,0.46326658355,-3.99811396997,122,131
L19_SEED_4,108,b18_NORM1,NORM1,18,16,100,true,30,101,100,1.71527777778,1.04828447183,0.564997428449,-4.14464012058,129,132
L19_SEED_4,109,b18_Q,Q,18,16,125,true,29,106,101,1.59722222222,1.05826445975,0.305190626207,-3.79023113896,124,131
L19_SEED_4,110,b18_K,K,18,16,175,true,30,91,84,1.72222222222,1.14436818581,0.109980021981,-3.55129505779,122,133
L19_SEED_4,111,b18_V,V,18,16,75,true,30,92,88,2.20138888889,1.22153272366,0.177396250072,-3.97064529991,116,128
L19_SEED_4,112,b18_CTX_H0,CTX_H0,18,8,50,true,27,23,23,5.99305555556,2.47115977922,-1.11643402271,-4.96845169305,65,84
L19_SEED_4,113,b18_CTX_H1,CTX_H1,18,8,50,true,26,25,24,4.55555555556,2.28538699964,-1.04878660965,-4.68788096981,68,91
L19_SEED_4,114,b18_CTX_CONCAT,CTX_CONCAT,18,16,25,true,23,44,43,4.34027777778,2.18814322559,-0.873378579292,-3.77729922019,76,103
L19_SEED_4,115,b18_ATT_UPDATE,ATT_UPDATE,18,16,25,true,28,32,29,6.94444444444,2.6782991678,-1.34810846281,-5.34739080402,64,85
L19_SEED_4,116,b18_AFTER_ATTN,AFTER_ATTN,18,16,100,true,30,100,93,1.86805555556,1.14236322842,0.374441298733,-4.16087785709,122,131
L18_SEED_2_CONTROL,0,b01_NORM1,NORM1,1,16,200,true,29,138,136,1.05555555556,0.225519416282,2.73055007566,-0.165924894056,144,144
L18_SEED_2_CONTROL,1,b01_Q,Q,1,16,225,true,29,134,133,1.09027777778,0.324991850952,2.3671199405,-0.798489162094,143,143
L18_SEED_2_CONTROL,2,b01_K,K,1,16,275,true,29,137,135,1.06944444444,0.269127207962,2.45587791998,-0.343895120612,143,144
L18_SEED_2_CONTROL,3,b01_V,V,1,16,175,true,28,138,139,1.04166666667,0.280487474761,2.384550463,-0.430267690131,143,144
L18_SEED_2_CONTROL,4,b01_CTX_H0,CTX_H0,1,8,150,true,31,74,70,2.11805555556,1.4504677013,-0.0869904952057,-3.4293248985,104,126
L18_SEED_2_CONTROL,5,b01_CTX_H1,CTX_H1,1,8,75,true,30,56,61,2.81944444444,1.71067495447,-0.344358939362,-2.79739987944,92,121
L18_SEED_2_CONTROL,6,b01_CTX_CONCAT,CTX_CONCAT,1,16,75,true,32,78,84,1.99305555556,1.15490346035,0.553352982109,-3.12677687169,114,134
L18_SEED_2_CONTROL,7,b01_ATT_UPDATE,ATT_UPDATE,1,16,75,true,32,78,75,2.56944444444,1.54762693307,-0.139406354588,-4.15010829554,112,119
L18_SEED_2_CONTROL,8,b01_AFTER_ATTN,AFTER_ATTN,1,16,175,true,29,137,133,1.09027777778,0.323422048223,2.38141463786,-0.634214150845,142,144
L18_SEED_2_CONTROL,9,b04_NORM1,NORM1,4,16,175,true,28,137,132,1.09027777778,0.405555289291,1.93291688032,-1.23001196745,143,144
L18_SEED_2_CONTROL,10,b04_Q,Q,4,16,200,true,28,134,134,1.09027777778,0.407089725207,1.68281954901,-0.9338168375,141,144
L18_SEED_2_CONTROL,11,b04_K,K,4,16,250,true,29,124,128,1.14583333333,0.468572722772,1.52143035231,-1.56018519537,139,144
L18_SEED_2_CONTROL,12,b04_V,V,4,16,200,true,29,134,132,1.13194444444,0.380343323361,1.99009166059,-1.02738029306,139,142
L18_SEED_2_CONTROL,13,b04_CTX_H0,CTX_H0,4,8,100,true,32,47,43,4.19444444444,2.15705172156,-0.958062129095,-4.3101580882,81,98
L18_SEED_2_CONTROL,14,b04_CTX_H1,CTX_H1,4,8,100,true,31,43,36,3.11805555556,1.80098093397,-0.60581147405,-3.92372363099,85,114
L18_SEED_2_CONTROL,15,b04_CTX_CONCAT,CTX_CONCAT,4,16,50,true,31,64,56,3.45138888889,1.84238082426,-0.569436714608,-4.40152405518,101,118
L18_SEED_2_CONTROL,16,b04_ATT_UPDATE,ATT_UPDATE,4,16,50,true,32,44,42,4.07638888889,2.05831422528,-0.809761075731,-4.7372591992,87,97
L18_SEED_2_CONTROL,17,b04_AFTER_ATTN,AFTER_ATTN,4,16,150,true,32,110,103,1.3125,0.483381818595,1.56846713963,-1.08740683204,140,144
L18_SEED_2_CONTROL,18,b06_NORM1,NORM1,6,16,125,true,29,127,127,1.18055555556,0.53380971292,1.41617372006,-1.5165950767,136,143
L18_SEED_2_CONTROL,19,b06_Q,Q,6,16,175,true,29,127,127,1.13888888889,0.454419833298,1.58650896379,-1.09394422879,141,144
L18_SEED_2_CONTROL,20,b06_K,K,6,16,325,true,29,126,128,1.13194444444,0.476660192504,1.51371234284,-1.45938368344,141,144
