seed,step,layer_param,suffix,arm,input_mode,head,update_rms_full,update_rms_split,update_norm_full,update_norm_split,update_weight_ratio_full,update_weight_ratio_split,cosine_full_split,relative_l2_full_split,max_abs_diff,angular_step_full_rad,angular_step_split_rad,weight_rms,momentum_rms,head0_update_norm_split,head1_update_norm_split,head_update_norm_ratio_h1_over_h0,head0_angular_step_split_rad,head1_angular_step_split_rad,head_angular_step_ratio_h1_over_h0
1,2000,layer_009.wk,wk,wqwk,momentum_proxy,1,0.0005405347418052392,0.0005806120255661918,0.02446181000943387,0.026275500833043926,0.00391646867330431,0.004206850427188788,0.7977408708335206,0.6633310379148589,0.0014692079692510962,1.6472390456567423,1.6417415320531712,0.13801584715579818,2.650197677055168e-05,,,,,,
1,2000,layer_009.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005344886477193134,0.0005812888846748704,0.034207273454036055,0.0372024886191917,0.0038969704215540972,0.004238192147994402,0.7806862224423909,0.6962047179846439,0.0014692079692510962,1.6308019728229834,1.6136621126093609,0.13715491520363182,2.543521675554391e-05,0.02633672750046588,0.026275500833043926,0.9976752363246013,1.5853295578872189,1.6417415320531712,1.0355837522143554
1,2000,layer_010.wk,wk,wqwk,momentum_proxy,0,0.0005529763750498462,0.000570612208627662,0.025024854056556915,0.02582296077750098,0.004405393906416891,0.004545893206719348,0.7925573509136398,0.6550833450765232,0.0013032774335903496,1.6452915064039026,1.6352062606102051,0.12552257228221556,2.7030847858021245e-05,,,,,,
1,2000,layer_010.wk,wk,wqwk,momentum_proxy,1,0.0005418601452485338,0.0005686015351385185,0.024521790922237812,0.025731968082529755,0.0039797031834802815,0.00417610588149943,0.7617784891290917,0.7087958348025862,0.001439336357131532,1.6489635844874462,1.6329453459090328,0.1361559192398547,2.6135421275989133e-05,,,,,,
1,2000,layer_010.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005474464760924259,0.0005696077590749702,0.03503657446991527,0.036454896580798084,0.004180665026437543,0.004349903307716506,0.7773239858682158,0.6819231139359491,0.001439336357131532,1.6470848041499417,1.6339749698456647,0.13094722314045812,2.6586904494477325e-05,0.02582296077750098,0.025731968082529755,0.9964762872950454,1.6352062606102051,1.6329453459090328,0.9986173519783806
1,2000,layer_011.wk,wk,wqwk,momentum_proxy,0,0.0005370380823778573,0.0005545502712845046,0.024303569267507368,0.02509608046938322,0.003957824712170043,0.004086884784990265,0.7276628806969312,0.7506655514649659,0.0013345387279717902,1.6401339545925115,1.6357955645388447,0.1356902140528108,2.0693180375757357e-05,,,,,,
1,2000,layer_011.wk,wk,wqwk,momentum_proxy,1,0.0005600906986689214,0.0005598439897910754,0.025346811590931554,0.025335646821619304,0.004157926781062081,0.004156095296531522,0.8256170632638088,0.5904341140417341,0.0012609070769867203,1.6386213450143112,1.6442438010091718,0.13470431976338326,3.0033837787624945e-05,,,,,,
1,2000,layer_011.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005486854712216857,0.0005572034172036758,0.03511587015818789,0.03566101870103525,0.0040583795561587735,0.004121382970039595,0.7777987864497996,0.6719690895394935,0.0013345387279717902,1.6393436239117045,1.6400212843138442,0.13519816558040537,2.5789912042473096e-05,0.02509608046938322,0.025335646821619304,1.0095459668504152,1.6357955645388447,1.6442438010091718,1.0051646040944664
1,2000,layer_012.wk,wk,wqwk,momentum_proxy,0,0.0005279880472258089,0.0005806400488450935,0.023894011429044005,0.026276769021878643,0.00389460781611656,0.004282985731332789,0.7738735444938906,0.7122477977554645,0.0014646192266132103,1.6337807668102249,1.631872986538561,0.13556898978143658,3.8684127708179234e-05,,,,,,
1,2000,layer_012.wk,wk,wqwk,momentum_proxy,1,0.0005508536580096824,0.000561091353406422,0.02492879084928395,0.02539209605496439,0.004168299550597381,0.004245768004334385,0.8072183632186827,0.6269564823373381,0.0012528701964124242,1.6092717978052813,1.6023661275162504,0.1321530881653495,3.235017415225819e-05,,,,,,
1,2000,layer_012.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005395419958427569,0.0005709493730578408,0.034530687733936444,0.03654075987570181,0.004030284598443106,0.0042648922279562235,0.7900337230633184,0.6691530959380562,0.0014646192266132103,1.6213898768373436,1.6175548078745514,0.1338719345157862,3.565806713931753e-05,0.026276769021878643,0.02539209605496439,0.9663325058656316,1.631872986538561,1.6023661275162504,0.9819184095418486
1,2000,layer_013.wk,wk,wqwk,momentum_proxy,0,0.0005462380971474467,0.0005782492811825134,0.024719914408665326,0.026168575228185727,0.003972503218762284,0.004205303772732742,0.7860000305793912,0.6756599171977101,0.0015017986334458291,1.6771555333508221,1.6553007211219684,0.13750475885520835,3.647369476625881e-05,,,,,,
1,2000,layer_013.wk,wk,wqwk,momentum_proxy,1,0.0005406785357728319,0.0005879154222780381,0.024468317381566896,0.026606014838845015,0.004133232024387246,0.0044943357100673,0.7731864814697678,0.7077368117445325,0.0015692634902314054,1.6717925035461931,1.6556847592412065,0.13081252941588437,3.068183234859429e-05,,,,,,
1,2000,layer_013.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005434654256807497,0.0005831023816365602,0.03478178724356798,0.03731855242473985,0.004049656801939524,0.004345013342962463,0.7795028946375915,0.6917202377807503,0.0015692634902314054,1.6745337758502261,1.6554426863453722,0.1342003661694159,3.370241271904329e-05,0.026168575228185727,0.026606014838845015,1.0167162180915426,1.6553007211219684,1.6556847592412065,1.0002320050455713
1,2000,layer_014.wk,wk,wqwk,momentum_proxy,0,0.0005617953736614471,0.0005653107292607549,0.025423956374735334,0.0255830432088187,0.004480551435436026,0.004508587856373231,0.8124234470489159,0.6144426159439559,0.0011764876654039094,1.605795822960532,1.614661270426143,0.12538531958773863,5.8069717916904204e-05,,,,,,
1,2000,layer_014.wk,wk,wqwk,momentum_proxy,1,0.0005462728259088562,0.0005826104996777169,0.02472148605299779,0.026365941447206172,0.004193786172670341,0.00447275379941493,0.7518513085214804,0.730572063973158,0.0014421128904347214,1.6692951942026781,1.644274707944713,0.13025767252244616,3.307851109274969e-05,,,,,,
1,2000,layer_014.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005540884596316063,0.0005740257899049682,0.035461661416422804,0.036737650553917964,0.004334074211916035,0.004490023803520381,0.7817746078793772,0.6733869394094791,0.0014421128904347214,1.6376355802368308,1.6299662724390545,0.12784470974405662,4.7256110901459026e-05,0.0255830432088187,0.026365941447206172,1.030602232580274,1.614661270426143,1.644274707944713,1.018340340516593
1,2000,layer_015.wk,wk,wqwk,momentum_proxy,0,0.000547224236446032,0.0005775976958973508,0.02476454197891968,0.02613908784427149,0.004255603504315977,0.004491809052006441,0.8033525561450876,0.6466879626837994,0.001195690158105861,1.6655750029214667,1.661614149910978,0.12858910278907437,6.05536617644551e-05,,,,,,
1,2000,layer_015.wk,wk,wqwk,momentum_proxy,1,0.0005513928278320431,0.0005798507814016125,0.024953190890090505,0.02624105085474551,0.004183320151315218,0.004399225626728902,0.7659270986399499,0.7035417472060433,0.0014437156220440048,1.6531163925470647,1.6430470035555462,0.13180746581365224,5.166007594750483e-05,,,,,,
1,2000,layer_015.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005493124864494525,0.0005787253351107022,0.03515599913276496,0.03703842144708494,0.004218723301088748,0.0044446141611357275,0.7845310591708156,0.6759285694122179,0.0014437156220440048,1.6592401014011227,1.6521898278107823,0.13020822823523143,5.6282809986646895e-05,0.02613908784427149,0.02624105085474551,1.0039007868630108,1.661614149910978,1.6430470035555462,0.9888258376010902
1,2000,layer_016.wk,wk,wqwk,momentum_proxy,0,0.0005247118758958278,0.0005703533753529237,0.023745748839363458,0.02581124732062007,0.004227679884577853,0.004595420082619498,0.7420075864596065,0.7539452348153941,0.001412441251893909,1.637543873674637,1.6458479309121392,0.12411343579014193,6.409177944488044e-05,,,,,,
1,2000,layer_016.wk,wk,wqwk,momentum_proxy,1,0.0005458821293094378,0.0005726462577386455,0.024703805143248332,0.02591501133235813,0.004163831484694816,0.004367980539280884,0.7971881209222708,0.6541521199716904,0.0014111042079827732,1.6206447230821932,1.6058769903542718,0.13110091782435515,7.986026625961621e-05,,,,,,
1,2000,layer_016.wk,wk,wqwk,momentum_proxy,head_ratio,0.000535401649140869,0.0005715009664377428,0.034265705545015616,0.03657606185201554,0.004194130032360063,0.004476918161730725,0.770077212881788,0.7038441861844285,0.001412441251893909,1.62869234147995,1.6252467231282635,0.1276549951980376,7.240655467382769e-05,0.02581124732062007,0.02591501133235813,1.0040201083833389,1.6458479309121392,1.6058769903542718,0.9757140743035019
1,2000,layer_017.wk,wk,wqwk,momentum_proxy,0,0.0005652593915393369,0.0005609468269483143,0.0255807199287582,0.025385555534094707,0.004571776801177154,0.0045368970927708524,0.7756077588745077,0.6673969981617118,0.0013324396386942342,1.640560698693571,1.620097680940614,0.1236410735086176,6.494365619346415e-05,,,,,,
1,2000,layer_017.wk,wk,wqwk,momentum_proxy,1,0.0005575714497339169,0.0005724635511160368,0.025232803398583473,0.025906742974482012,0.004703091454179781,0.004828705695688115,0.7987375060387486,0.6434200320246023,0.0012661592751854814,1.6048570985446433,1.61382635370608,0.1185542435579019,9.543394343774464e-05,,,,,,
1,2000,layer_017.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005614285801781929,0.0005667344439946126,0.03593142913140435,0.0362710044156552,0.004635141566507626,0.004678946657288558,0.7870971124750442,0.6556822631708719,0.0013324396386942342,1.6231924462985905,1.6169733501980967,0.12112436526964693,8.162510655384628e-05,0.025385555534094707,0.025906742974482012,1.0205308660544108,1.620097680940614,1.61382635370608,0.9961290437556253
1,2000,layer_018.wk,wk,wqwk,momentum_proxy,0,0.0005474478039726443,0.0005771292079113344,0.024774659490223398,0.02611788649823523,0.004589327045141794,0.004838150163702363,0.7735952490799193,0.6930363589205037,0.0013648228042239807,1.594372105523528,1.6042500563220101,0.11928716314784454,6.691716887798192e-05,,,,,,
1,2000,layer_018.wk,wk,wqwk,momentum_proxy,1,0.0005632050065964905,0.0005698269591392244,0.02548774907920593,0.025787424442256335,0.0045843482825049875,0.0046382493245954405,0.8137480159092514,0.6140211489742705,0.0012222953612589377,1.6026814427927847,1.5880196948932397,0.12285388715901471,8.208653416290327e-05,,,,,,
1,2000,layer_018.wk,wk,wqwk,momentum_proxy,head_ratio,0.0005553822906475429,0.0005734897060916698,0.03554446660144275,0.03670334118986687,0.0045867650177858635,0.004736309684802164,0.7936609982777304,0.6536021317490278,0.0013648228042239807,1.598646647125805,1.5960605420032417,0.1210836588519285,7.488693671636542e-05,0.02611788649823523,0.025787424442256335,0.9873472895289125,1.6042500563220101,1.5880196948932397,0.9898828980153
1,2000,layer_000.wv,wv,exploratory,momentum_proxy,0,0.0005545861220109705,0.0005592367122265111,0.025097702888058064,0.02530816457624549,0.009992308491277005,0.010076100945245544,0.7787852886465624,0.6679893868210166,0.0013604886898289162,1.5747549348174672,1.548516044895153,0.05550130107523284,0.0006335463349185878,,,,,,
1,2000,layer_000.wv,wv,exploratory,momentum_proxy,1,0.0005564883986257037,0.0005542678079318026,0.025183790100472173,0.025083297637246753,0.009902982244494938,0.009863465750946643,0.7942800862436749,0.640167131506273,0.0014510231373602933,1.5432833646669886,1.541283571950173,0.05619402164787838,0.0006968809081721744,,,,,,
1,2000,layer_000.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005555380745422258,0.0005567578033631156,0.03555443677070245,0.035632499415239396,0.009947191653176762,0.009969031517809427,0.786496387149936,0.6541785499478421,0.0014510231373602933,1.5588962014843843,1.5448951604718344,0.05584873539305015,0.0006659669506303034,0.02530816457624549,0.025083297637246753,0.991114846028392,1.548516044895153,1.541283571950173,0.9953294168511702
1,2000,layer_001.wv,wv,exploratory,momentum_proxy,0,0.0005401535953185814,0.0005679005909686356,0.024444561288452033,0.025700246970481278,0.005643115816051829,0.005932995419479058,0.7672670574749455,0.7014378189512377,0.0013154048551156025,1.5758322611841236,1.5650905871351728,0.09571903411624405,0.00022279349345376092,,,,,,
1,2000,layer_001.wv,wv,exploratory,momentum_proxy,1,0.000530492043965009,0.000570464442060258,0.024007329385802877,0.025816273626022956,0.00559028685768063,0.0060115131027939075,0.7313407435205326,0.7638604946650327,0.0015904779842389073,1.6138007081408843,1.5915367920476196,0.09489531708666314,0.00017197364466386742,,,,,,
1,2000,layer_001.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005353446157596818,0.0005691839601032546,0.03426205540861964,0.036427773446608296,0.005616991730704625,0.005972043993779296,0.749377902559874,0.7327507025845745,0.0015904779842389073,1.5945585661563442,1.5782855104153988,0.09530806549585674,0.00019901240562375142,0.025700246970481278,0.025816273626022956,1.0045146124733721,1.5650905871351728,1.5915367920476196,1.0168975554065884
1,2000,layer_002.wv,wv,exploratory,momentum_proxy,0,0.0005293648185424862,0.0005720297787370333,0.023956316986430606,0.02588711267747818,0.0052426311666941925,0.00566516897466102,0.8168042175751119,0.6343636551587879,0.0012484102975932436,1.58636720845226,1.5792672371950538,0.10097311859462431,0.00023421632384011673,,,,,,
1,2000,layer_002.wv,wv,exploratory,momentum_proxy,1,0.0005031617952902283,0.0005516366916532692,0.022770503518957944,0.024964226906837708,0.005099232209181,0.005590495169097404,0.7206870185550821,0.7884959196395142,0.0012876779670787306,1.5840138551992136,1.5821616160937795,0.0986740306480458,0.0001380689072793374,,,,,,
1,2000,layer_002.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005164295224666213,0.0005619257545886749,0.03305148943786376,0.03596324829367519,0.005173079458314064,0.005628815649957709,0.7708163457051632,0.7116948736287039,0.0012876779670787306,1.5852325345249059,1.5806712780194299,0.09983019333612339,0.00019225023993546628,0.02588711267747818,0.024964226906837708,0.9643496058390713,1.5792672371950538,1.5821616160937795,1.0018327353538128
1,2000,layer_003.wv,wv,exploratory,momentum_proxy,0,0.0005437971826933938,0.0005750955260183557,0.024609451230248873,0.02602585256176793,0.005170390180722863,0.0054679729048531505,0.7348145656594779,0.7511385069131767,0.00144583927961053,1.6003268891493476,1.5974132280868452,0.10517526988985706,0.00011601297005655047,,,,,,
1,2000,layer_003.wv,wv,exploratory,momentum_proxy,1,0.0005326628768662543,0.0005626570702410336,0.024105570068381665,0.02546295231039939,0.004794088043390878,0.0050640426621079765,0.7714195800015857,0.6971903083569225,0.0013835370603903288,1.6175836635548377,1.6189222332781494,0.11110828004099399,0.00012098312323507361,,,,,,
1,2000,layer_003.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005382588207808149,0.0005689102929015051,0.03444856452997215,0.03641025874569633,0.0049754724003196835,0.00525880366713373,0.7527275835563532,0.7252239565669848,0.00144583927961053,1.609074009703247,1.6083154292832014,0.10818245534760296,0.00011852410161873214,0.02602585256176793,0.02546295231039939,0.978371496187009,1.5974132280868452,1.6189222332781494,1.0134648973810394
1,2000,layer_004.wv,wv,exploratory,momentum_proxy,0,0.0005306224135872154,0.0005673521592130425,0.02401322924141394,0.025675427782423817,0.004828894854917096,0.005163151522433117,0.7535697735984319,0.7292240641236192,0.0014032876922945442,1.6117789709228387,1.5916249332163988,0.10988485554762104,0.00010848623205329983,,,,,,
1,2000,layer_004.wv,wv,exploratory,momentum_proxy,1,0.0005404962901271013,0.0005622142960487048,0.024460069885122875,0.02544291463782786,0.005128789621545991,0.005334872596408225,0.7731832348405965,0.6880957873342709,0.0013481985476270636,1.605379765419421,1.6022727826887146,0.10538476521955244,0.00012963780668602648,,,,,,
1,2000,layer_004.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005355821064236003,0.0005647890700275822,0.03427725481111042,0.03614650048176526,0.004974832206871998,0.0052461253316036655,0.7633499615729856,0.7085791898376159,0.0014032876922945442,1.608599411143718,1.5968095119721015,0.10765832577906301,0.00011953079826447656,0.025675427782423817,0.02544291463782786,0.9909441374622344,1.5916249332163988,1.6022727826887146,1.0066899237691624
1,2000,layer_005.wv,wv,exploratory,momentum_proxy,0,0.0005403839670060712,0.000556592661064254,0.024454986720926754,0.025188508479820775,0.004731587631257149,0.00487351052499035,0.7407871998512355,0.7313517242151493,0.0015948476658423014,1.630324903491305,1.6341084391588345,0.11420774782575362,0.00011743202107924456,,,,,,
1,2000,layer_005.wv,wv,exploratory,momentum_proxy,1,0.0005373487233299934,0.0005528010762310831,0.02431762727222863,0.025016920937614106,0.00468404612277914,0.004818743630285293,0.797596227289103,0.6459685769886351,0.00126657471955028,1.6245942605575454,1.5972056033047728,0.11471892232589152,0.00015045994620454544,,,,,,
1,2000,layer_005.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005388684822206587,0.0005547001082715017,0.034487582862122154,0.03550080692937611,0.004707770732788013,0.004846082154282661,0.7690145015621348,0.690222116650396,0.0015948476658423014,1.6274602977245598,1.6156705229093493,0.11446362042816238,0.00013496013297754054,0.025188508479820775,0.025016920937614106,0.9931878641268445,1.6341084391588345,1.5972056033047728,0.9774171438261113
1,2000,layer_006.wv,wv,exploratory,momentum_proxy,0,0.0005374985227266715,0.0005966226404060566,0.024324406419057986,0.027000058549794922,0.004619027284840004,0.005127114100349348,0.8112778615901505,0.656553384860268,0.0012190742564780798,1.6125182383637482,1.6186884261426762,0.1163661718324943,0.0001681595673530483,,,,,,
1,2000,layer_006.wv,wv,exploratory,momentum_proxy,1,0.000547443642042122,0.0005543387417984929,0.024774471142748514,0.02508650773760851,0.004624624036597932,0.004682871574096229,0.7305243047493001,0.7388492172363532,0.0013807315257028142,1.667789595887459,1.6101535864553576,0.11837581557112799,0.00012121240965780352,,,,,,
1,2000,layer_006.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005424938723827659,0.000575868915511087,0.034719607832497015,0.036855610592709566,0.004621874418327414,0.004906219119527143,0.7712020394816405,0.6996662134622833,0.0013807315257028142,1.6406171983505042,1.614496019294378,0.11737529480065066,0.00014657777516972957,0.027000058549794922,0.02508650773760851,0.9291279013837196,1.6186884261426762,1.6101535864553576,0.9947273116002583
1,2000,layer_007.wv,wv,exploratory,momentum_proxy,0,0.000547917210643004,0.0005803230636781307,0.024795902411167105,0.026262423910768565,0.004660671392361389,0.004936320759185693,0.7823229849788826,0.681616063016744,0.001526713709681174,1.62937003087586,1.6047051837892985,0.11756186276960297,0.00013590931302636275,,,,,,
1,2000,layer_007.wv,wv,exploratory,momentum_proxy,1,0.0005452064274680257,0.0005606044732175704,0.02467322636858448,0.025370062372842003,0.004451608757747995,0.004577333752644351,0.7577071646770887,0.7064483513133517,0.0013246825972642907,1.6191728751134522,1.6096513571155204,0.1224740216711762,0.00014041741353356516,,,,,,
1,2000,layer_007.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005465634996371681,0.0005705489609263701,0.03498006397677876,0.036515133499287686,0.004553061640680484,0.004752868769774155,0.77017393024526,0.6940816870041194,0.001526713709681174,1.6241649978516715,1.6071601025585012,0.12004307052506341,0.00013818174877811126,0.026262423910768565,0.025370062372842003,0.9660213565602883,1.6047051837892985,1.6096513571155204,1.003082294103732
1,2000,layer_008.wv,wv,exploratory,momentum_proxy,0,0.0005433682490124271,0.0005661539437499465,0.024590039907721458,0.025621202740550037,0.00440246440343258,0.004587078079648902,0.8143791995111566,0.6233520534169981,0.0014872551004457071,1.6479347775094113,1.6285617312299818,0.12342365530287211,0.00016447333403125236,,,,,,
1,2000,layer_008.wv,wv,exploratory,momentum_proxy,1,0.0005362298888505768,0.0005783678528496509,0.0242669946035937,0.02617394116929865,0.004282604189394165,0.004619139367509276,0.7520073971651574,0.735619318068356,0.001948147637997247,1.625453350426183,1.6131243333243133,0.12521117178621033,0.00015378175190217588,,,,,,
1,2000,layer_008.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005398108686065579,0.0005722934829410227,0.03454789559081971,0.03662678290822544,0.004342086143199821,0.004603367117331858,0.782949736622234,0.6810602309693089,0.001948147637997247,1.6366771218383132,1.6207033865147238,0.1243206262620931,0.00015921731191277267,0.025621202740550037,0.02617394116929865,1.0215734770278293,1.6285617312299818,1.6131243333243133,0.9905208395790994
1,2000,layer_009.wv,wv,exploratory,momentum_proxy,0,0.0005476871135896721,0.0005883940601998943,0.02478548940721562,0.026627675518542785,0.004452788992468478,0.004783743362738362,0.7921814522143028,0.6723493387412028,0.0013700910397971182,1.5774805995464494,1.5662656026675494,0.12299866769254938,0.0001933787239036941,,,,,,
1,2000,layer_009.wv,wv,exploratory,momentum_proxy,1,0.000546685487143518,0.0005739307559359236,0.024740160968668972,0.02597314108504403,0.004131897306321968,0.004337819459700452,0.7750020870604699,0.6891343114086862,0.0014035032189599443,1.640536731108376,1.621361449954635,0.1323085852852798,0.00015310751773601602,,,,,,
1,2000,layer_009.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005471865295516383,0.0005812073995948854,0.03501993789130486,0.03719727357407267,0.0042836470866590174,0.004549979302413256,0.7836544446794345,0.6807781947824215,0.0014035032189599443,1.6100829183900476,1.5944384815386232,0.12773847109296077,0.00017440935015919533,0.026627675518542785,0.02597314108504403,0.9754190172160181,1.5662656026675494,1.621361449954635,1.0351765672394582
1,2000,layer_010.wv,wv,exploratory,momentum_proxy,0,0.0005443611387130902,0.0005551130487904649,0.024634972966301242,0.0251215488719921,0.004184688561289856,0.004267342137956212,0.7777636734499159,0.6735293177192342,0.0012601170779738477,1.6251672573764966,1.6212455790945381,0.13008402674183728,0.0001434481083065371,,,,,,
1,2000,layer_010.wv,wv,exploratory,momentum_proxy,1,0.0005383185510022307,0.0005715325349066149,0.024361516662540394,0.025864609990477093,0.004126492795514184,0.004381095325998402,0.7992019766901592,0.6558819624773278,0.0015909902395831732,1.633411557394435,1.631718134794478,0.13045425684189357,0.00018768507076042903,,,,,,
1,2000,layer_010.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005413482759250986,0.0005633826121714381,0.03464628965920631,0.03605648717897204,0.004155609854398097,0.0043247543938979855,0.7884190804539136,0.6648626760907492,0.0015909902395831732,1.6292703259988728,1.626560016022799,0.1302692733178891,0.00016703748914999778,0.0251215488719921,0.025864609990477093,1.0295786347518336,1.6212455790945381,1.631718134794478,1.0064595739442441
1,2000,layer_011.wv,wv,exploratory,momentum_proxy,0,0.0005634468858738326,0.0005611609136473493,0.025498695285749107,0.025395243992120273,0.004477574371247247,0.0044594083099710165,0.7972598866436083,0.6354931978999794,0.001236250335657961,1.6005563944737011,1.596694277267613,0.1258375270083749,0.00018254207260535836,,,,,,
1,2000,layer_011.wv,wv,exploratory,momentum_proxy,1,0.0005527550042369969,0.0005694783061681699,0.025014835957169874,0.02577164620992908,0.004141392320142189,0.004266687891696136,0.7821384678648237,0.6706869319089557,0.0011778060083581648,1.6597295944832355,1.623014969960535,0.13347081404208017,0.00015564097058479422,,,,,,
1,2000,layer_011.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005581265483337816,0.0005653349061404645,0.035720099093362025,0.036181433992989724,0.004302868798909892,0.0043584415323524245,0.7896027448296657,0.6529900393180926,0.001236250335657961,1.630658994071874,1.6103257039814158,0.1297103338301136,0.00016962564663935213,0.025395243992120273,0.02577164620992908,1.0148217602447764,1.596694277267613,1.623014969960535,1.0164844911562934
1,2000,layer_012.wv,wv,exploratory,momentum_proxy,0,0.0005444043005503557,0.0005627289051003615,0.024636926248081652,0.02546620318503339,0.0041214810592233204,0.0042602097770057775,0.7533718859937347,0.714837172178205,0.0012802794475790975,1.6204738202144857,1.601735919416787,0.13208948257375877,0.00018447482500652274,,,,,,
1,2000,layer_012.wv,wv,exploratory,momentum_proxy,1,0.0005678812119609918,0.0005597482788540413,0.02569936997670736,0.025331315439052232,0.004158132533935437,0.004098581675347329,0.8017790903532678,0.6252753542867029,0.0013406460246299344,1.6163251363272426,1.6008629383033417,0.1365712149207338,0.00028544778894244954,,,,,,
1,2000,layer_012.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005562666237318248,0.0005612405706626674,0.03560106391883679,0.03591939652241071,0.00414045854754797,0.004177481119469858,0.777802520509194,0.6696630054146894,0.0013406460246299344,1.6183205516224346,1.6012876008363797,0.13434903823907446,0.00024032415741381515,0.02546620318503339,0.025331315439052232,0.9947032643617469,1.601735919416787,1.6008629383033417,0.9994549781253809
1,2000,layer_013.wv,wv,exploratory,momentum_proxy,0,0.0005465799189433615,0.0005513911609409068,0.024735383497295642,0.024953115455208848,0.0038405819222878156,0.003874388449749062,0.810915452208747,0.6177178910854629,0.0012644768223655928,1.6479841974312992,1.6461287778530005,0.14231695352504461,0.0002914020048990125,,,,,,
1,2000,layer_013.wv,wv,exploratory,momentum_proxy,1,0.0005442494079716792,0.0005611082554968746,0.02462991661014645,0.02539286095626201,0.003984953544386827,0.004108392767683694,0.7631790121810718,0.6994806624107207,0.0014111197238165195,1.635371791875454,1.62923065909616,0.13657609854406075,0.0002350043744739853,,,,,,
1,2000,layer_013.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005454159082157647,0.0005562709262358168,0.03490661812580894,0.03560133927909227,0.0039104623753331725,0.003988289477387895,0.7868432526223234,0.6596925073462679,0.0014111197238165195,1.6418077570337286,1.6377486424686618,0.139476065965037,0.00026470944871790394,0.024953115455208848,0.02539286095626201,1.0176228696509866,1.6461287778530005,1.62923065909616,0.9897346313458658
1,2000,layer_014.wv,wv,exploratory,momentum_proxy,0,0.0005486152115727887,0.0005593234965608967,0.02482749032737353,0.025312091986891563,0.003918575028003247,0.003995060727382318,0.7845332647366838,0.6631181918567194,0.001262567536624501,1.6089878553758301,1.6022446775771322,0.1400037533165064,0.0003040199631289567,,,,,,
1,2000,layer_014.wv,wv,exploratory,momentum_proxy,1,0.0005533684163566665,0.0005600827274001104,0.025042595820816624,0.02534645085248477,0.0039242216331594575,0.00397183628529649,0.7729128386846265,0.6781093436017244,0.0013782163028817698,1.6007600995457978,1.5959689690051866,0.1410135481851315,0.00025342543992946866,,,,,,
1,2000,layer_014.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005509969394607109,0.0005597032407164772,0.03526380412548551,0.035821007405854546,0.003921419636868623,0.003983381978696276,0.77868890510608,0.6707203093823492,0.0013782163028817698,1.6048411536894696,1.5990931600188285,0.14050955788569972,0.00027986835439575597,0.025312091986891563,0.02534645085248477,1.0013574091628223,1.6022446775771322,1.5959689690051866,0.9960831771453063
1,2000,layer_015.wv,wv,exploratory,momentum_proxy,0,0.0005464425364212491,0.0005558584164732362,0.024729166274063498,0.025155280362741853,0.003842898508951029,0.003909116398299871,0.795805641546438,0.6447655965981062,0.0012679458871197868,1.6318045877227014,1.6406042584215523,0.1421954119132873,0.00034953317220599427,,,,,,
1,2000,layer_015.wv,wv,exploratory,momentum_proxy,1,0.0005510659706998441,0.0005592465681939129,0.024938399024832456,0.025308610606414133,0.003979925752690641,0.004039007917749196,0.8020459674985958,0.634039203944762,0.0011939864338788436,1.6011761140398189,1.594823162153154,0.1384613696190926,0.0003421225294245802,,,,,,
1,2000,layer_015.wv,wv,exploratory,momentum_proxy,head_ratio,0.0005487591227824142,0.0005575550659803938,0.03512058385807451,0.035683524222745205,0.0039101892157088255,0.0039728648065224005,0.7989478779759696,0.6393797067651943,0.0012679458871197868,1.6166171933629494,1.6179301006579783,0.1403408102548657,0.0003458477003048148,0.025155280362741853,0.025308610606414133,1.0060953502191683,1.6406042584215523,1.594823162153154,0.9720949790094748
1,2000,layer_016.wv,wv,exploratory,momentum_proxy,0,0.0005632520273271559,0.0005644315378638028,0.025489876994566563,0.025543255548098977,0.004480680532362896,0.00449006356099459,0.7864795965505101,0.6541708199903763,0.0015792756174666661,1.6065990568854243,1.589597344895367,0.12570680352212565,0.000328719048914547,,,,,,
