seed,step,layer_param,suffix,rows,columns,head,head_rows,head_cols,weight_frobenius,weight_rms,weight_spectral,weight_max_abs,weight_elements,momentum_frobenius,momentum_rms,momentum_spectral,momentum_max_abs,weight_momentum_cosine
1,2000,layer_003.wq,wq,64,64,1,64,32,5.442575481983673,0.1202650634509468,1.926089537522835,0.4942813813686371,2048,0.0009693996835606966,2.142090906018319e-05,0.0008093601524013071,9.443531598662958e-05,-0.13579965290811222
1,2000,layer_004.wq,wq,64,64,0,64,32,5.267255332431668,0.11639099886885736,1.8738952860835316,0.43379056453704834,2048,0.001089072294418832,2.406532514331089e-05,0.0009205415433266718,0.00011592116061365232,0.04309667449183014
1,2000,layer_004.wq,wq,64,64,1,64,32,5.881479493386122,0.1299635635369671,1.8414456882024204,0.5206870436668396,2048,0.000730179134560902,1.6134831797779325e-05,0.000650797093114114,8.171649096766487e-05,-0.0062611417344067685
1,2000,layer_005.wq,wq,64,64,0,64,32,5.919069048774762,0.13079418320937633,1.9610485161478188,0.4891670346260071,2048,0.0008765782821858732,1.9369826486702692e-05,0.0006659124588747692,8.897750376490876e-05,-0.030907904237487235
1,2000,layer_005.wq,wq,64,64,1,64,32,5.543680221614531,0.1224991836697931,2.190868379271199,0.4998103082180023,2048,0.0014660105052035335,3.2394561547504225e-05,0.0013224505419037458,0.00013186562864575535,0.12634773138796837
1,2000,layer_006.wq,wq,64,64,0,64,32,6.16118701082324,0.13614428485973715,2.2077930851934138,0.48831847310066223,2048,0.0007037556255599732,1.5550949222863684e-05,0.0005938203468558718,6.208301056176424e-05,-0.056215084538415054
1,2000,layer_006.wq,wq,64,64,1,64,32,5.635484164921334,0.12452778338391512,2.024699210390991,0.46376529335975647,2048,0.0008122706128429616,1.7948814328119095e-05,0.0005602176523463124,7.480964268324897e-05,0.010967913978187948
1,2000,layer_007.wq,wq,64,64,0,64,32,5.616343128298366,0.1241048222340701,1.8902745840238047,0.4168148636817932,2048,0.0010504873153492507,2.321270950730958e-05,0.0009572043970651026,0.00013151274470146745,-0.07521321518201696
1,2000,layer_007.wq,wq,64,64,1,64,32,5.9888642865443344,0.13233645464441982,2.0979334302849098,0.4473108649253845,2048,0.0008485821490763283,1.8751193500178924e-05,0.0007105140996936718,8.204967161873356e-05,-0.014606004571084909
1,2000,layer_008.wq,wq,64,64,0,64,32,6.172883820890645,0.1364027502883907,2.17225588463975,0.5032612681388855,2048,0.0010834272959142951,2.394058712073758e-05,0.0009976615060181154,0.00012466602493077517,-0.19775261785542103
1,2000,layer_008.wq,wq,64,64,1,64,32,5.367090990415876,0.11859707608025906,1.9380915887588495,0.40499699115753174,2048,0.0009701185970322574,2.143679495364653e-05,0.0007019662943424964,0.00011420005466789007,-0.09397556477326327
1,2000,layer_009.wq,wq,64,64,0,64,32,6.254363598700819,0.13820321602023902,2.1537911077415672,0.5547201633453369,2048,0.0007502836256482187,1.6579082484658896e-05,0.0006365913935971329,8.439386874670163e-05,-0.03680295233353248
1,2000,layer_009.wq,wq,64,64,1,64,32,6.2143368844528775,0.1373187422366973,2.020679715922527,0.5536728501319885,2048,0.0008487938036040388,1.875587044867308e-05,0.0006584104152744057,9.54173447098583e-05,-0.07966077186213505
1,2000,layer_010.wq,wq,64,64,0,64,32,5.820465803434623,0.12861533872728217,1.845908097117616,0.4917195439338684,2048,0.001030218496780174,2.2764827661783514e-05,0.0008616415704846857,9.485609916737303e-05,-0.06619116062613944
1,2000,layer_010.wq,wq,64,64,1,64,32,6.238251083551686,0.13784717637261645,2.0289778217040193,0.4981558322906494,2048,0.000800538356861534,1.7689565648022724e-05,0.0006084371887466517,7.66427765483968e-05,-0.08889288190701271
1,2000,layer_011.wq,wq,64,64,0,64,32,6.079966632261352,0.1343495510956231,2.0804450480789582,0.5843368172645569,2048,0.0005641183295840114,1.2465371757515073e-05,0.00041296992773864205,5.3906267567072064e-05,-0.09837529266802926
1,2000,layer_011.wq,wq,64,64,1,64,32,6.182664354178257,0.13661887158249353,2.058685355236026,0.5189437866210938,2048,0.001025778678337148,2.2666720607774114e-05,0.0007754473765431678,0.00013144542754162103,-0.1475044634556417
1,2000,layer_012.wq,wq,64,64,0,64,32,6.021407229451882,0.13305555888222276,1.9305613397455037,0.47424429655075073,2048,0.0010167340773924096,2.2466861274613154e-05,0.0008776240921692063,0.00011513523350004107,-0.09575642898032796
1,2000,layer_012.wq,wq,64,64,1,64,32,6.082020797243,0.1343949421577543,1.9264707320946985,0.5053462982177734,2048,0.0011256255801463935,2.4873046274954897e-05,0.0008776587160618814,0.00012258923379704356,0.050497096445482156
1,2000,layer_013.wq,wq,64,64,0,64,32,6.338671750539887,0.14006618057882372,2.0898278438253977,0.5109225511550903,2048,0.0012611509083149096,2.7867761230282706e-05,0.0009373506108849058,0.00013829389354214072,-0.11815170878160934
1,2000,layer_013.wq,wq,64,64,1,64,32,6.069090265390682,0.13410921507159423,2.041146427555653,0.4576035737991333,2048,0.0013098387365589608,2.894362040255191e-05,0.0010904544868018025,0.00012067193893017247,-0.12146965278697586
1,2000,layer_014.wq,wq,64,64,0,64,32,5.740041372500578,0.12683819308707803,1.8628632917975787,0.4703386425971985,2048,0.0017879016092698574,3.9507417250283044e-05,0.0013872186106794642,0.00027143547777086496,-0.04379234059458843
1,2000,layer_014.wq,wq,64,64,1,64,32,5.991852604041671,0.13240248775587934,1.9494627272735714,0.5173727869987488,2048,0.0012155019711689856,2.6859052698725166e-05,0.0009056582185383961,0.0001785705826478079,-0.12243506836270932
1,2000,layer_015.wq,wq,64,64,0,64,32,5.91887646700986,0.13078992771337958,1.9469886127434544,0.4625888764858246,2048,0.0027891281044096793,6.163160613206455e-05,0.002286741416595147,0.00035468992427922785,-0.10721762190726554
1,2000,layer_015.wq,wq,64,64,1,64,32,6.004671136432721,0.13268573998020972,1.9471338345177756,0.53028404712677,2048,0.002198946893927752,4.859032063016905e-05,0.001757534837822808,0.00032490125158801675,-0.08698522972958646
1,2000,layer_016.wq,wq,64,64,0,64,32,5.612177906489553,0.12401278296575266,1.7684251971693723,0.4159294068813324,2048,0.0022250343797647,4.916677807202574e-05,0.0016300850801103744,0.0002793690364342183,-0.11699026292713444
1,2000,layer_016.wq,wq,64,64,1,64,32,5.960376249257309,0.13170695200853386,1.9142827411215975,0.48484793305397034,2048,0.002773192574320783,6.127947733870015e-05,0.0018636968513359598,0.0003260313533246517,-0.0009810556772487681
1,2000,layer_017.wq,wq,64,64,0,64,32,5.4424956197069925,0.12026329872727802,1.6634311295400406,0.40468254685401917,2048,0.0031974700982349545,7.065477465947354e-05,0.0023269048015023453,0.0003265724517405033,-0.04308893278410512
1,2000,layer_017.wq,wq,64,64,1,64,32,5.328139715252802,0.1177363663676443,1.8176088399051826,0.3994644582271576,2048,0.003852697620201361,8.513339415955177e-05,0.0028854903065340916,0.00040036640712060034,-0.13774663882726845
1,2000,layer_018.wq,wq,64,64,0,64,32,5.31217645194025,0.1173836247508264,1.6084117392986523,0.4375217854976654,2048,0.0031374781965647796,6.932912839424675e-05,0.0017598189938516438,0.00029296849970705807,-0.030712561350838673
1,2000,layer_018.wq,wq,64,64,1,64,32,5.559339985343064,0.12284521882992509,1.7060986975540868,0.41664236783981323,2048,0.0038415389605881466,8.488682028825625e-05,0.0026111922267314826,0.0003861573350150138,-0.004482034356527284
1,2000,layer_000.wk,wk,64,64,0,64,32,5.691313370934554,0.12576144620142166,1.7052094990202586,0.4428309202194214,2048,0.0064636603213765395,0.00014282806389161784,0.003557398688533566,0.0006393755320459604,-0.1264346078932267
1,2000,layer_000.wk,wk,64,64,1,64,32,5.602550172200034,0.12380003808439073,1.7272378043852625,0.41989076137542725,2048,0.005552769984265297,0.00012270004094509722,0.002859950947688978,0.00062713393708691,-0.07666683274217154
1,2000,layer_001.wk,wk,64,64,0,64,32,5.685967958960896,0.12564332816845886,1.9432750266581404,0.5093197226524353,2048,0.0025014604929909307,5.527498992075411e-05,0.0022743616300726754,0.0003341232950333506,-0.028646959673660155
1,2000,layer_001.wk,wk,64,64,1,64,32,5.19537894241354,0.11480274003170025,1.7153325458107276,0.4521583020687103,2048,0.002959043526172662,6.538624197446384e-05,0.0026941971402938527,0.00037262513069435954,-0.08396436758348491
1,2000,layer_002.wk,wk,64,64,0,64,32,5.97029511537401,0.1319261300551839,1.9935739388401423,0.5021947026252747,2048,0.0015834149238681675,3.498885719059883e-05,0.0014856287544409421,0.0002559282584115863,-0.05890642790547441
1,2000,layer_002.wk,wk,64,64,1,64,32,5.5449831575846895,0.12252797475916655,1.995850876589798,0.44660699367523193,2048,0.001509719294880539,3.336039847181883e-05,0.0013147716481916021,0.00019299809355288744,-0.08651088826996622
1,2000,layer_003.wk,wk,64,64,0,64,32,5.9522622454568435,0.13152765616135004,2.11218355786544,0.47503796219825745,2048,0.0016067792726555102,3.550514123639687e-05,0.0014964262041290007,0.0002188000362366438,0.001456345755271864
1,2000,layer_003.wk,wk,64,64,1,64,32,5.398068522177183,0.11928158929191036,1.9040743860614415,0.5095534324645996,2048,0.0016420319873114494,3.6284123536035914e-05,0.0015178744592753398,0.00019059950136579573,-0.09403720460511371
1,2000,layer_004.wk,wk,64,64,0,64,32,5.313324877390361,0.11740900160780957,1.8678488684317756,0.3821549415588379,2048,0.0015043876946467312,3.324258563807191e-05,0.0013002960352814696,0.0002607563219498843,0.01903475843820439
1,2000,layer_004.wk,wk,64,64,1,64,32,5.865340326181075,0.1296069349565486,1.9611228887799712,0.48561862111091614,2048,0.000894435801016178,1.9764425632330033e-05,0.0008439402292554788,0.00011827480921056122,-0.01356646553700665
1,2000,layer_005.wk,wk,64,64,0,64,32,6.132435295366883,0.13550895570442664,2.1033547083077155,0.5089868307113647,2048,0.0012350002706238996,2.7289908316418156e-05,0.0010699659360359844,0.0001416040468029678,-0.026211521932881864
1,2000,layer_005.wk,wk,64,64,1,64,32,5.6426812374899695,0.12468681772197682,2.0618682177062806,0.4942743480205536,2048,0.0019727919538442395,4.3592955263547516e-05,0.0018867697819465274,0.0002634863485582173,0.08446818070644134
1,2000,layer_006.wk,wk,64,64,0,64,32,6.020729272761926,0.13304057801432215,2.194081631836184,0.5280844569206238,2048,0.0011273228696845944,2.491055142939548e-05,0.0010469199662308975,0.00015667310799472034,-0.044190737293638274
1,2000,layer_006.wk,wk,64,64,1,64,32,5.426513381827059,0.11991013782779557,1.807150490630027,0.4787360429763794,2048,0.0011746350935986293,2.5956013753227683e-05,0.0010306271200784742,0.00011612549860728905,0.0024908217167593926
1,2000,layer_007.wk,wk,64,64,0,64,32,5.663226482001356,0.12514080777557482,1.9935472920226105,0.43880292773246765,2048,0.0013903173863358143,3.072196412123786e-05,0.0013380989044514075,0.00014176293916534632,-0.06442875418091995
1,2000,layer_007.wk,wk,64,64,1,64,32,5.95060080714379,0.13149094321454743,1.950205444996348,0.5097355842590332,2048,0.0011597020279516521,2.5626036503762637e-05,0.0010395668774586175,0.00012004209565930068,-0.017293789757095206
1,2000,layer_008.wk,wk,64,64,0,64,32,6.083171256651625,0.13442036395929552,2.169531846718203,0.48273682594299316,2048,0.0012571184806149185,2.7778656324929328e-05,0.0011817452172391747,0.00016317333211190999,-0.176881945925725
1,2000,layer_008.wk,wk,64,64,1,64,32,5.317309176610438,0.11749704301395934,1.9002516616378635,0.4539867341518402,2048,0.0010281245508671415,2.271855755695404e-05,0.0007573384972497504,0.00011190850636921823,-0.09231889550105626
1,2000,layer_009.wk,wk,64,64,0,64,32,6.167715473659237,0.13628854487042644,2.181433872194635,0.47400176525115967,2048,0.0011006750906398216,2.4321713139829243e-05,0.0010354069361302144,0.000202999945031479,-0.029859872006993467
1,2000,layer_009.wk,wk,64,64,1,64,32,6.24588425184454,0.13801584715579818,2.2047257981590587,0.5166168808937073,2048,0.0011993425593155487,2.650197677055168e-05,0.0010750038638277998,0.00016611089813522995,-0.06598888928304229
1,2000,layer_010.wk,wk,64,64,0,64,32,5.680503171374924,0.12552257228221556,1.978991410853162,0.4218193590641022,2048,0.0012232765325842357,2.7030847858021245e-05,0.0010989486840942836,0.00012494594557210803,-0.06470288112805024
1,2000,layer_010.wk,wk,64,64,1,64,32,6.1617135227641056,0.1361559192398547,2.123995511017428,0.4569757580757141,2048,0.0011827541512588213,2.6135421275989133e-05,0.0010654542332468086,0.0001496399927418679,-0.06583133232803247
1,2000,layer_011.wk,wk,64,64,0,64,32,6.140638111833386,0.1356902140528108,2.1107478515648688,0.5852429866790771,2048,0.0009364664427529225,2.0693180375757357e-05,0.0008572872832721131,0.00013660993135999888,-0.06768150255614831
1,2000,layer_011.wk,wk,64,64,1,64,32,6.0960216294278,0.13470431976338326,2.0250945156629117,0.49612125754356384,2048,0.0013591763433399278,3.0033837787624945e-05,0.0011830426627629852,0.0001552119938423857,-0.11528176880154845
1,2000,layer_012.wk,wk,64,64,0,64,32,6.135152127556068,0.13556898978143658,2.0123244797319813,0.512119710445404,2048,0.0017506437777113568,3.8684127708179234e-05,0.0016571483584602673,0.0002582020533736795,-0.06049412527224562
1,2000,layer_012.wk,wk,64,64,1,64,32,5.980566066973587,0.1321530881653495,2.0851026840193088,0.46835583448410034,2048,0.001464001761000162,3.235017415225819e-05,0.0012643189951935241,0.00017176168330479413,0.03343467408393568
1,2000,layer_013.wk,wk,64,64,0,64,32,6.222755035644082,0.13750475885520835,2.1040674043436396,0.4825235903263092,2048,0.0016506110018655927,3.647369476625881e-05,0.001438649348347299,0.0001470821152906865,-0.09889045800794923
1,2000,layer_013.wk,wk,64,64,1,64,32,5.919899303304739,0.13081252941588437,1.9915328378937955,0.48851263523101807,2048,0.0013885012296268667,3.068183234859429e-05,0.0011226835398571978,0.0001380921166855842,-0.11964215423337665
1,2000,layer_014.wk,wk,64,64,0,64,32,5.674291823470875,0.12538531958773863,1.882433085730813,0.4281943738460541,2048,0.0026279354445205064,5.8069717916904204e-05,0.002266412466857774,0.0003257803909946233,-0.03742431730544099
1,2000,layer_014.wk,wk,64,64,1,64,32,5.894789346700691,0.13025767252244616,1.9059489075142984,0.4919092357158661,2048,0.001496962528335215,3.307851109274969e-05,0.0011434234655294177,0.00018239473865833133,-0.10857380825709681
1,2000,layer_015.wk,wk,64,64,0,64,32,5.819278500406301,0.12858910278907437,1.8691681286998834,0.43303415179252625,2048,0.002740345910996656,6.05536617644551e-05,0.002218735475868483,0.0003036822599824518,-0.11123943318145744
1,2000,layer_015.wk,wk,64,64,1,64,32,5.964924984822241,0.13180746581365224,1.9461898173834462,0.4104132652282715,2048,0.0023378681612219337,5.166007594750483e-05,0.001875864389484553,0.00020218997087795287,-0.08699846362429879
1,2000,layer_016.wk,wk,64,64,0,64,32,5.616732933348511,0.12411343579014193,1.749683034096771,0.5376322269439697,2048,0.002900462839282402,6.409177944488044e-05,0.002521531512975677,0.00036741039366461337,-0.09343078877143336
1,2000,layer_016.wk,wk,64,64,1,64,32,5.932950272856437,0.13110091782435515,1.8931598297933656,0.4366929233074188,2048,0.003614063092450423,7.986026625961621e-05,0.0028789056035828983,0.000425897043896839,-0.002389279835294238
1,2000,layer_017.wk,wk,64,64,0,64,32,5.595356256712184,0.1236410735086176,1.7976728957053063,0.41597363352775574,2048,0.0029390143801245583,6.494365619346415e-05,0.002031110648853481,0.00028736324748024344,-0.04708501984755475
1,2000,layer_017.wk,wk,64,64,1,64,32,5.365152611726976,0.1185542435579019,1.8241451428807967,0.40315482020378113,2048,0.004318847267852969,9.543394343774464e-05,0.0035522261909924175,0.0005604325560852885,-0.12301827884014441
1,2000,layer_018.wk,wk,64,64,0,64,32,5.398320766102201,0.11928716314784454,1.726802065226997,0.46118804812431335,2048,0.0030283253690512896,6.691716887798192e-05,0.001604838017336545,0.0002636154240462929,-0.03159227376764941
1,2000,layer_018.wk,wk,64,64,1,64,32,5.5597322691370366,0.12285388715901471,1.7283195132002858,0.40031012892723083,2048,0.0037148124768441653,8.208653416290327e-05,0.0024134113068953935,0.0002910554758273065,-0.004577571359912611
1,2000,layer_000.wv,wv,64,64,0,64,32,2.5117021667182944,0.05550130107523284,0.918954948700766,0.21948526799678802,2048,0.02867103421547628,0.0006335463349185878,0.017873563236305325,0.0022685599979013205,0.036842995964585144
1,2000,layer_000.wv,wv,64,64,1,64,32,2.543051121238941,0.05619402164787838,0.8211192588301979,0.21300245821475983,2048,0.031537229814270984,0.0006968809081721744,0.020872801786909607,0.003421822562813759,0.08327092678758702
1,2000,layer_001.wv,wv,64,64,0,64,32,4.331748999182249,0.09571903411624405,1.4314030476649828,0.3407853841781616,2048,0.01008248256162528,0.00022279349345376092,0.00898058622844058,0.0009822722058743238,0.12347975630503523
1,2000,layer_001.wv,wv,64,64,1,64,32,4.294471821748937,0.09489531708666314,1.5224093344515894,0.41782447695732117,2048,0.007782638740939926,0.00017197364466386742,0.0067177671663960934,0.0008776937611401081,-0.047579582559084184
1,2000,layer_002.wv,wv,64,64,0,64,32,4.569521720051988,0.10097311859462431,1.4286981135184402,0.35890501737594604,2048,0.010599420854523582,0.00023421632384011673,0.010142940215340032,0.0011719458270817995,0.031073667383646
1,2000,layer_002.wv,wv,64,64,1,64,32,4.4654768766875135,0.0986740306480458,2.030855102395082,0.4084782600402832,2048,0.006248285478927113,0.0001380689072793374,0.005814191240410753,0.000637365912552923,0.04461276587457996
1,2000,layer_003.wv,wv,64,64,0,64,32,4.759689379343566,0.10517526988985706,1.9509020874242526,0.34758010506629944,2048,0.005250147701285037,0.00011601297005655047,0.004708442545415983,0.0005346272373571992,0.018667091485708037
1,2000,layer_003.wv,wv,64,64,1,64,32,5.028186768829489,0.11110828004099399,2.088864570457699,0.3844265043735504,2048,0.0054750711583134905,0.00012098312323507361,0.004598225466502449,0.0005102253053337336,-0.025116640454814817
1,2000,layer_004.wv,wv,64,64,0,64,32,4.97282089647533,0.10988485554762104,2.2307702646933594,0.45861712098121643,2048,0.004909526422417004,0.00010848623205329983,0.004453604264998975,0.0006543050985783339,0.0060725944249752015
1,2000,layer_004.wv,wv,64,64,1,64,32,4.769170055711855,0.10538476521955244,1.9927057393045924,0.4388715922832489,2048,0.005866737421173763,0.00012963780668602648,0.005489386491149423,0.0006100679747760296,-0.009160839424720919
1,2000,layer_005.wv,wv,64,64,0,64,32,5.168452668904547,0.11420774782575362,2.106304160693947,0.5072985291481018,2048,0.005314366619748825,0.00011743202107924456,0.0049618609253367,0.0005362226511351764,-0.008194419005488838
1,2000,layer_005.wv,wv,64,64,1,64,32,5.191585786051245,0.11471892232589152,2.189023898275731,0.4733613431453705,2048,0.0068090398885246204,0.00015045994620454544,0.006302984532606767,0.0008069112664088607,0.01682224523172045
1,2000,layer_006.wv,wv,64,64,0,64,32,5.266131789022446,0.1163661718324943,1.8197933929893124,0.5135085582733154,2048,0.00761003330539113,0.0001681595673530483,0.007185912452612511,0.0008922898559831083,0.019378983818796942
1,2000,layer_006.wv,wv,64,64,1,64,32,5.357077882805292,0.11837581557112799,2.2843243411856395,0.4585941433906555,2048,0.0054854474773116555,0.00012121240965780352,0.0050802190151887205,0.0005430367891676724,-0.02359447054058224
1,2000,layer_007.wv,wv,64,64,0,64,32,5.320242583891748,0.11756186276960297,1.7198475913343552,0.41778436303138733,2048,0.0061505533995101615,0.00013590931302636275,0.005489400811274859,0.0008625045884400606,-0.019351789391061167
1,2000,layer_007.wv,wv,64,64,1,64,32,5.542541519544119,0.1224740216711762,2.1399545762634213,0.4445926249027252,2048,0.006354566739600614,0.00014041741353356516,0.005874248478258596,0.0007854975410737097,-0.006009106208899092
1,2000,layer_008.wv,wv,64,64,0,64,32,5.5855170319034775,0.12342365530287211,1.9323534396518778,0.4907298982143402,2048,0.007443213428342955,0.00016447333403125236,0.006989765621673807,0.000750706298276782,-0.039020299165726864
1,2000,layer_008.wv,wv,64,64,1,64,32,5.666410793621955,0.12521117178621033,2.3823958112483035,0.5402737259864807,2048,0.006959367653937651,0.00015378175190217588,0.0066711972012309636,0.0009339962271042168,-0.017957037784182957
1,2000,layer_009.wv,wv,64,64,0,64,32,5.566284288147992,0.12299866769254938,1.6892277227358448,0.49351200461387634,2048,0.008751322048608203,0.0001933787239036941,0.008278062922057539,0.0009365532896481454,-0.02910096318101269
1,2000,layer_009.wv,wv,64,64,1,64,32,5.98760306332288,0.1323085852852798,2.2779986851267187,0.4753926396369934,2048,0.006928855298673696,0.00015310751773601602,0.006214166195640115,0.0008162306621670723,-0.020112350167866534
1,2000,layer_010.wv,wv,64,64,0,64,32,5.886931035725141,0.13008402674183728,1.96494648545094,0.5010896325111389,2048,0.006491720328443819,0.0001434481083065371,0.00588721841128586,0.0006317694205790758,-0.0235067845558302
1,2000,layer_010.wv,wv,64,64,1,64,32,5.903685737443488,0.13045425684189357,1.9154949093700058,0.4533440172672272,2048,0.008493656720779287,0.00018768507076042903,0.007866219541222326,0.0009611373534426093,-0.023901172521293132
1,2000,layer_011.wv,wv,64,64,0,64,32,5.694756395223501,0.1258375270083749,1.8645237587592447,0.4528568983078003,2048,0.008260911193030143,0.00018254207260535836,0.00770530462902188,0.0010580535745248199,-0.014616545196782647
1,2000,layer_011.wv,wv,64,64,1,64,32,6.040199532777186,0.13347081404208017,2.135084563933262,0.5397151708602905,2048,0.007043506286781694,0.00015564097058479422,0.006338651093339511,0.0008060911204665899,-0.03908462080307086
1,2000,layer_012.wv,wv,64,64,0,64,32,5.9776876064849365,0.13208948257375877,1.827959556202203,0.521712601184845,2048,0.00834837758210009,0.00018447482500652274,0.007635625995820019,0.0011314575094729662,-0.003913407338917982
1,2000,layer_012.wv,wv,64,64,1,64,32,6.1805076598615205,0.1365712149207338,1.8750185456508572,0.4487038552761078,2048,0.012917892303098396,0.00028544778894244954,0.0122429079777454,0.0015791957266628742,-0.01895196723197837
1,2000,layer_013.wv,wv,64,64,0,64,32,6.440530106583665,0.14231695352504461,1.8421561116861502,0.4921993911266327,2048,0.013187349357788624,0.0002914020048990125,0.012398200431659453,0.0014396634651347995,-0.033804647758321746
1,2000,layer_013.wv,wv,64,64,1,64,32,6.18072866742448,0.13657609854406075,1.9314867021417015,0.5205110907554626,2048,0.010635083955139697,0.0002350043744739853,0.00975927126776518,0.0014782043872401118,-0.07102296174236995
1,2000,layer_014.wv,wv,64,64,0,64,32,6.335846615146898,0.1400037533165064,1.8755671685831845,0.5325466394424438,2048,0.013758372962852441,0.0003040199631289567,0.012702725671601798,0.0018680366920307279,0.014144298796187085
1,2000,layer_014.wv,wv,64,64,1,64,32,6.381544714296477,0.1410135481851315,1.8240796518060858,0.5071878433227539,2048,0.011468726214355924,0.00025342543992946866,0.010345315763400425,0.0014169146306812763,-0.017025328358641834
1,2000,layer_015.wv,wv,64,64,0,64,32,6.4350297611199885,0.1421954119132873,1.81035333030876,0.5453022122383118,2048,0.01581806568425624,0.00034953317220599427,0.014401331042345193,0.0019836900755763054,-0.030655319907767185
1,2000,layer_015.wv,wv,64,64,1,64,32,6.266046296962393,0.1384613696190926,1.7308071026013998,0.4675385355949402,2048,0.015482698275380144,0.0003421225294245802,0.013921939493204492,0.0019295084057375789,-0.03207043325990435
1,2000,layer_016.wv,wv,64,64,0,64,32,5.688840525553922,0.12570680352212565,1.554338827127004,0.42046719789505005,2048,0.014876125989930789,0.000328719048914547,0.012752313410079354,0.001776393735781312,-0.009531909243017606
1,2000,layer_016.wv,wv,64,64,1,64,32,5.967933561990487,0.13187394660482069,1.7118775188865363,0.44618380069732666,2048,0.014384882289627912,0.0003178639941739428,0.011228752406495339,0.0017979691037908196,-0.0033302525429896694
1,2000,layer_017.wv,wv,64,64,0,64,32,5.712693390902523,0.12623388236083583,1.4766550953499578,0.4493754804134369,2048,0.015512163271125664,0.000342773619996433,0.012005673009543623,0.0015516453422605991,-0.027162093794179117
1,2000,layer_017.wv,wv,64,64,1,64,32,5.327164625585382,0.11771481972651625,1.5084241935486913,0.4207777976989746,2048,0.019550865878364757,0.00043201718252063774,0.015301151196273274,0.0017904170090332627,-0.015911454928331993
1,2000,layer_018.wv,wv,64,64,0,64,32,5.276776189834598,0.11660138208236742,1.4489028407008218,0.40715643763542175,2048,0.014730613443458726,0.00032550364552835586,0.009474177445115861,0.0015615085139870644,-0.012781826375940901
1,2000,layer_018.wv,wv,64,64,1,64,32,5.5654318654424335,0.12297983163393883,1.4874396172882856,0.4145023226737976,2048,0.017552795747593972,0.00038786565318456545,0.010879051745947664,0.0015642193611711264,-0.02645251554476663
1,8000,layer_000.wq,wq,64,64,0,64,32,11.269824574399602,0.24903029310439861,3.449791296637623,0.8384934067726135,2048,0.002812789449277009,6.215445292605461e-05,0.001366162777311151,0.0002480287803336978,-0.13854051740963322
1,8000,layer_000.wq,wq,64,64,1,64,32,10.595163052881817,0.23412223882718428,3.176890160231811,0.7555598616600037,2048,0.0022152000685973466,4.894946844344029e-05,0.001146395850692861,0.00019795693515334278,0.01493998593197195
1,8000,layer_001.wq,wq,64,64,0,64,32,8.62455195144182,0.19057747404875575,2.9372890060776955,0.7664715051651001,2048,0.0008816730359641327,1.9482405703736537e-05,0.000667893495327001,0.00012274349865037948,0.02339798777536982
1,8000,layer_001.wq,wq,64,64,1,64,32,7.881830532425123,0.17416549430128067,2.383977269238948,0.6128441095352173,2048,0.0015954581411925033,3.525497721051573e-05,0.0010334210086685937,0.00015548983355984092,0.04083457124358284
1,8000,layer_002.wq,wq,64,64,0,64,32,9.435567483697666,0.20849855475205964,2.951861147944799,0.8234720230102539,2048,0.0013628423912032351,3.011484676588429e-05,0.0010967715231292585,0.00014137913240119815,0.04444148139332552
1,8000,layer_002.wq,wq,64,64,1,64,32,8.220728755892841,0.18165415779959626,2.698591847953683,0.7214503288269043,2048,0.0016623684649173525,3.673350044917911e-05,0.0012219457565491967,0.00018284608086105436,-0.0537078873590442
1,8000,layer_003.wq,wq,64,64,0,64,32,8.571810480664606,0.18941204118512073,2.7182695936059957,0.64040607213974,2048,0.0025220308183651926,5.572953418835894e-05,0.00229656027346617,0.00036049779737368226,0.07774281422624638
1,8000,layer_003.wq,wq,64,64,1,64,32,8.574684368903,0.18947554574330014,2.7798569845518397,0.6578949689865112,2048,0.0016584927626447426,3.66478587192159e-05,0.00129849491180698,0.00017255570855922997,-0.09358631385500295
1,8000,layer_004.wq,wq,64,64,0,64,32,7.989197239379392,0.17653798575631297,2.434040658161917,0.6568520069122314,2048,0.002061116581187561,4.5544672230429934e-05,0.001704166394486047,0.00019787755445577204,-0.030576915426761015
1,8000,layer_004.wq,wq,64,64,1,64,32,9.287723949874712,0.20523164333578484,3.089955840139465,0.888154923915863,2048,0.0007113386028444236,1.5718510930970513e-05,0.000551743625438984,7.529118011007085e-05,-0.07648229774707198
1,8000,layer_005.wq,wq,64,64,0,64,32,8.71617295517283,0.19260203133117182,2.676491909066014,0.7209154367446899,2048,0.0023479612403201006,5.188310359354751e-05,0.001764105827026504,0.00027566959033720195,-0.017222119631254577
1,8000,layer_005.wq,wq,64,64,1,64,32,8.706625196803648,0.1923910536846725,2.799715044427907,0.7067846655845642,2048,0.0017450337819288776,3.856016314379739e-05,0.0013259220146746831,0.0001802682236302644,0.056434070941840234
1,8000,layer_006.wq,wq,64,64,0,64,32,9.689382696509917,0.21410713156917996,3.1170365365884924,0.8296306133270264,2048,0.0010492517467971614,2.3185407041628226e-05,0.0006727102111021705,0.00011105619341833517,-0.07501451198210629
1,8000,layer_006.wq,wq,64,64,1,64,32,8.536551548267727,0.18863292149151978,2.730083013688115,0.728584349155426,2048,0.002564921330469296,5.6677289562026916e-05,0.0021377694689404176,0.0002521607675589621,-0.05198228332255087
1,8000,layer_007.wq,wq,64,64,0,64,32,9.486750740818644,0.20962955563310523,2.919509630560528,0.8283656239509583,2048,0.002067224933817267,4.5679649029378175e-05,0.0017078055183787381,0.00019237719243392348,-0.05373140436237106
