seed,step_from,step_to,layer_param,suffix,head,delta_weight_frobenius,delta_weight_rms,weight_frobenius_from,weight_frobenius_to,relative_update_proxy,angular_displacement_rad,weight_from_rms,weight_to_rms
1,2000,8000,layer_001.wk,wk,0,6.367704547851788,0.14070772082432556,5.685967958960896,8.43041621943165,1.119898070796635,1.5957387996001349,0.12564332816845886,0.18628763990578684
1,2000,8000,layer_001.wk,wk,1,6.271638447933499,0.13858493986512657,5.19537894241354,7.7482590975819665,1.2071570750563918,1.6674662979338852,0.11480274003170025,0.17121395469658027
1,2000,8000,layer_002.wk,wk,0,6.679777702104523,0.14760362843677508,5.97029511537401,9.112173612403964,1.118835429910916,1.53608728839831,0.1319261300551839,0.20135249227124885
1,2000,8000,layer_002.wk,wk,1,6.391836364117706,0.1412409636656999,5.5449831575846895,8.141414351720071,1.1527242161907474,1.6459147616581584,0.12252797475916655,0.17990154051721075
1,2000,8000,layer_003.wk,wk,0,6.648797091151515,0.14691904718395712,5.9522622454568435,8.52906942847879,1.1170201877826051,1.6579671561143876,0.13152765616135004,0.18846758844025704
1,2000,8000,layer_003.wk,wk,1,6.670351692289376,0.14739534107865565,5.398068522177183,8.48459091540025,1.2356922971402091,1.5936334794037998,0.11928158929191036,0.18748474287104047
1,2000,8000,layer_004.wk,wk,0,6.4768817397844645,0.1431202187232787,5.313324877390361,8.076708417186003,1.2189884656489487,1.6427511131388677,0.11740900160780957,0.1784717278580841
1,2000,8000,layer_004.wk,wk,1,6.997935885220929,0.15463399746088766,5.865340326181075,9.226553401942972,1.1930997173317115,1.5494041227437023,0.1296069349565486,0.20387995242167767
1,2000,8000,layer_005.wk,wk,0,6.874352781907423,0.1519031708861046,6.132435295366883,9.048823496429922,1.1209825217562535,1.606175244742113,0.13550895570442664,0.19995263925268011
1,2000,8000,layer_005.wk,wk,1,6.706406056213417,0.14819203749184495,5.6426812374899695,8.689589492683211,1.1885140722917433,1.5880632427815025,0.12468681772197682,0.19201461425011473
1,2000,8000,layer_006.wk,wk,0,7.006380794787774,0.15482060536155087,6.020729272761926,9.434096716471496,1.1637096566498986,1.527357795866391,0.13304057801432215,0.20846605508083554
1,2000,8000,layer_006.wk,wk,1,6.6528202356253585,0.14700794695705552,5.426513381827059,8.39256463059693,1.2259843047480725,1.616127319107714,0.11991013782779557,0.18545123005754569
1,2000,8000,layer_007.wk,wk,0,7.002256534272637,0.15472947121849984,5.663226482001356,9.225386381557524,1.2364429634814948,1.520289592022536,0.12514080777557482,0.20385416467079226
1,2000,8000,layer_007.wk,wk,1,7.055690663148108,0.1559102098083324,5.95060080714379,9.469612958201468,1.1857106352484006,1.517405655857731,0.13149094321454743,0.20925086056113323
1,2000,8000,layer_008.wk,wk,0,6.898761606976954,0.15244253481508777,6.083171256651625,9.154940180599848,1.134073218707023,1.5801486532629947,0.13442036395929552,0.20229750884560468
1,2000,8000,layer_008.wk,wk,1,6.672105622924111,0.14743409783632916,5.317309176610438,8.421531232669945,1.2547898572972014,1.5971340091113821,0.11749704301395934,0.18609130758110076
1,2000,8000,layer_009.wk,wk,0,7.151899131625748,0.15803613669796085,6.167715473659237,9.584461648916669,1.1595702107481631,1.5405097140875494,0.13628854487042644,0.21178868206160553
1,2000,8000,layer_009.wk,wk,1,6.931633700314735,0.1531689123185547,6.24588425184454,9.381592189409979,1.1097922120903343,1.5597593291069756,0.13801584715579818,0.2073058579830796
1,2000,8000,layer_010.wk,wk,0,7.306448652413137,0.1614512308910201,5.680503171374924,9.56372508762721,1.286232650873543,1.5007157657956807,0.12552257228221556,0.2113304644645347
1,2000,8000,layer_010.wk,wk,1,7.36948411993318,0.16284413109535403,6.1617135227641056,9.95090401199682,1.1960121308313074,1.4964636184256976,0.1361559192398547,0.21988599080685545
1,2000,8000,layer_011.wk,wk,0,7.405866548080886,0.16364807677220636,6.140638111833386,10.101073685045789,1.2060418499193637,1.466406397425874,0.1356902140528108,0.22320430312377706
1,2000,8000,layer_011.wk,wk,1,7.089772907975414,0.15666332813444017,6.0960216294278,9.57465048261812,1.1630163636149846,1.5216368904612572,0.13470431976338326,0.21157188386719764
1,2000,8000,layer_012.wk,wk,0,7.701395856149222,0.17017841357765914,6.135152127556068,10.25306287455658,1.2552901209341432,1.484192438713318,0.13556898978143658,0.22656282145409357
1,2000,8000,layer_012.wk,wk,1,7.888512989234965,0.17431315713019396,5.980566066973587,10.331247567845185,1.3190244704088483,1.478047030785271,0.1321530881653495,0.2282904754168862
1,2000,8000,layer_013.wk,wk,0,7.375788517742584,0.16298343992167674,6.222755035644082,10.070031807834994,1.1852930856981996,1.4804664057976344,0.13750475885520835,0.22251836806513606
1,2000,8000,layer_013.wk,wk,1,7.425268915023148,0.1640768125608296,5.919899303304739,9.839502893580104,1.254289732745631,1.4952414396609655,0.13081252941588437,0.21742435061109835
1,2000,8000,layer_014.wk,wk,0,7.51799036713476,0.1661256865467541,5.674291823470875,9.750266011493851,1.3249213471957324,1.496301414070229,0.12538531958773863,0.21545247547187546
1,2000,8000,layer_014.wk,wk,1,7.331728190660488,0.162009835044769,5.894789346700691,9.742010377168285,1.2437642398135993,1.4966407405396318,0.13025767252244616,0.21527005000266908
1,2000,8000,layer_015.wk,wk,0,7.585352044156765,0.16761418337845277,5.819278500406301,9.880669106164548,1.3034866854417015,1.5002135608211313,0.12858910278907437,0.218334003988418
1,2000,8000,layer_015.wk,wk,1,6.954176573961763,0.15366704415678112,5.964924984822241,9.593864256232518,1.1658447661381615,1.4729897092614261,0.13180746581365224,0.21199645229266398
1,2000,8000,layer_016.wk,wk,0,7.07595187372728,0.1563579235394443,5.616732933348511,9.304620878025087,1.2597985265980647,1.5083662458484675,0.12411343579014193,0.20560501622567087
1,2000,8000,layer_016.wk,wk,1,6.951803755429483,0.15361461177944674,5.932950272856437,9.275698091860253,1.1717279659724025,1.5403501321646533,0.13110091782435515,0.20496590690604702
1,2000,8000,layer_017.wk,wk,0,7.0986204408897375,0.15685883283820543,5.595356256712184,9.459052364410843,1.268662818810552,1.4727619442245694,0.1236410735086176,0.20901750220229853
1,2000,8000,layer_017.wk,wk,1,6.880205269925288,0.15203249382248726,5.365152611726976,8.692774398177876,1.2823876165026058,1.5783513936295253,0.1185542435579019,0.1920849913836371
1,2000,8000,layer_018.wk,wk,0,7.104108825608332,0.15698011015233915,5.398320766102201,9.051981966428352,1.315984939282846,1.5404379148175062,0.11928716314784454,0.2000224322387446
1,2000,8000,layer_018.wk,wk,1,6.953511199986187,0.15365234133021377,5.5597322691370366,8.855419237433226,1.2506917353891736,1.5817057315926562,0.12285388715901471,0.19567896853246378
1,2000,8000,layer_000.wv,wv,0,3.277627730004254,0.0724260248153462,2.5117021667182944,3.571907991014318,1.3049428285865168,1.8345799192112415,0.05550130107523284,0.07892876131939508
1,2000,8000,layer_000.wv,wv,1,3.3140723814373647,0.07323134544554412,2.543051121238941,3.5723468216938064,1.3031874797006804,1.852670497449127,0.05619402164787838,0.07893845819905942
1,2000,8000,layer_001.wv,wv,0,4.792462143895069,0.10589945251650071,4.331748999182249,5.597306042912044,1.1063573038972927,1.8240247730122996,0.09571903411624405,0.12368415810373587
1,2000,8000,layer_001.wv,wv,1,4.665652401470025,0.10309732661683611,4.294471821748937,5.490049070790437,1.086432184242374,1.8248145622322094,0.09489531708666314,0.12131409146883819
1,2000,8000,layer_002.wv,wv,0,5.099829441658514,0.11269137440911065,4.569521720051988,6.21097880826666,1.1160532226555415,1.7501072179346135,0.10097311859462431,0.137244538535353
1,2000,8000,layer_002.wv,wv,1,4.718332020790607,0.10426139274345826,4.4654768766875135,6.080452462682053,1.0566244437236143,1.6952592655447842,0.0986740306480458,0.13436028653265383
1,2000,8000,layer_003.wv,wv,0,4.795432195594241,0.10596508200703071,4.759689379343566,6.231728809105843,1.00750948505291,1.7206764186555752,0.10517526988985706,0.13770305310732223
1,2000,8000,layer_003.wv,wv,1,4.714442537394173,0.10417544649080418,5.028186768829489,6.563139520548104,0.9376029081934137,1.6644537971272162,0.11110828004099399,0.145026264401656
1,2000,8000,layer_004.wv,wv,0,4.72594892135617,0.10442970405725618,4.97282089647533,6.441521246846636,0.9503557477217529,1.6895869426732728,0.10988485554762104,0.14233885483757758
1,2000,8000,layer_004.wv,wv,1,4.845270374226661,0.10706636057181106,4.769170055711855,6.35527509443787,1.0159567215313836,1.6973264928547807,0.10538476521955244,0.1404330661119686
1,2000,8000,layer_005.wv,wv,0,4.795985254550777,0.10597730299886078,5.168452668904547,6.957233719077674,0.9279344441722991,1.5972494260763617,0.11420774782575362,0.15373459815811025
1,2000,8000,layer_005.wv,wv,1,4.91248532175285,0.1085516151090881,5.191585786051245,7.056506832935866,0.9462398435082625,1.5961050026949408,0.11471892232589152,0.1559282447830675
1,2000,8000,layer_006.wv,wv,0,5.121136805003827,0.11316220506881929,5.266131789022446,6.821934925467398,0.9724665105569766,1.7087900424169649,0.1163661718324943,0.15074488895660446
1,2000,8000,layer_006.wv,wv,1,4.660649759370567,0.10298678279957436,5.357077882805292,7.052144222027759,0.8699985068968171,1.5845587015833207,0.11837581557112799,0.15583184379066747
1,2000,8000,layer_007.wv,wv,0,5.252938254978642,0.11607463316405087,5.320242583891748,7.367944208468768,0.987349387203342,1.599636067743238,0.11756186276960297,0.16281010353788802
1,2000,8000,layer_007.wv,wv,1,5.126405733605876,0.1132786330420723,5.542541519544119,7.328667659414017,0.9249196808953322,1.6287317320982282,0.1224740216711762,0.1619422062198186
1,2000,8000,layer_008.wv,wv,0,4.850875469332262,0.10719021684550999,5.5855170319034775,6.839858043544363,0.8684738479222114,1.7179486810935072,0.12342365530287211,0.15114093765448663
1,2000,8000,layer_008.wv,wv,1,4.666817511510084,0.10312307215465344,5.666410793621955,7.238996681581727,0.8235932200261582,1.598865322357139,0.12521117178621033,0.15996073882916736
1,2000,8000,layer_009.wv,wv,0,5.157768614246949,0.11397166134141125,5.566284288147992,7.166116114162128,0.9266089095070342,1.6795610290339589,0.12299866769254938,0.1583502905966948
1,2000,8000,layer_009.wv,wv,1,5.079726000561341,0.1122471469239545,5.98760306332288,7.742177024024311,0.8483738729571523,1.5989716809189292,0.1323085852852798,0.1710795585885711
1,2000,8000,layer_010.wv,wv,0,5.205516438609603,0.11502674916621553,5.886931035725141,7.944647252618766,0.8842496042538398,1.548538279362988,0.13008402674183728,0.1755535608269314
1,2000,8000,layer_010.wv,wv,1,5.0615903201817005,0.11184640121839592,5.903685737443488,7.650004649919891,0.8573610698955589,1.6034409739383746,0.13045425684189357,0.16904281762709303
1,2000,8000,layer_011.wv,wv,0,5.2869836111991795,0.1168269363594088,5.694756395223501,7.686631452502381,0.9283950434883672,1.592356044841384,0.1258375270083749,0.16985216326706987
1,2000,8000,layer_011.wv,wv,1,4.865506932631929,0.10751352956169362,6.040199532777186,7.872546161498301,0.8055208948362087,1.5398301732095125,0.13347081404208017,0.1739603367499867
1,2000,8000,layer_012.wv,wv,0,5.234989698010183,0.1156780223407724,5.9776876064849365,8.05917727764401,0.8757549812959391,1.5418326949416465,0.13208948257375877,0.17808434074395685
1,2000,8000,layer_012.wv,wv,1,5.229421958731592,0.11555499152202961,6.1805076598615205,8.51572762208432,0.8461152783117434,1.4627274337394893,0.1365712149207338,0.1881727733847943
1,2000,8000,layer_013.wv,wv,0,5.079545329519837,0.1122431546202479,6.440530106583665,8.341831479180433,0.7886843544644567,1.535576664699804,0.14231695352504461,0.18433017520137168
1,2000,8000,layer_013.wv,wv,1,5.006277340974844,0.11062414550949594,6.18072866742448,7.774995091740259,0.8099817368396092,1.6162782138523017,0.13657609854406075,0.1718047422831769
1,2000,8000,layer_014.wv,wv,0,5.268631177028367,0.11642140102648815,6.335846615146898,8.236940551961426,0.8315591422988091,1.5716087166469879,0.1400037533165064,0.18201239126632468
1,2000,8000,layer_014.wv,wv,1,4.865203867612067,0.10750683270760972,6.381544714296477,8.035633568782075,0.7623865514430425,1.5679444806497784,0.1410135481851315,0.177564093363002
1,2000,8000,layer_015.wv,wv,0,5.234161671336385,0.11565972536339598,6.4350297611199885,8.602715763812293,0.8133857753014342,1.4935170038464698,0.1421954119132873,0.19009495791287762
1,2000,8000,layer_015.wv,wv,1,4.7906576792614715,0.10585957910466236,6.266046296962393,8.10891166534667,0.7645423369412145,1.5117865670324317,0.1384613696190926,0.17918332583154162
1,2000,8000,layer_016.wv,wv,0,4.774061697212149,0.10549285624692716,5.688840525553922,7.379550831531406,0.8391976670408244,1.583624918457911,0.12570680352212565,0.16306657609645886
1,2000,8000,layer_016.wv,wv,1,4.7506789796941105,0.10497616630569047,5.967933561990487,7.551551074661989,0.7960341599563006,1.591241968712836,0.13187394660482069,0.1668672804178142
1,2000,8000,layer_017.wv,wv,0,4.745040173599829,0.10485156511734474,5.712693390902523,7.323380886419865,0.8306134863033813,1.598806900607538,0.12623388236083583,0.16182538393748241
1,2000,8000,layer_017.wv,wv,1,4.672572098071155,0.10325023175403651,5.327164625585382,6.834966799953709,0.8771217761188869,1.6410554555873573,0.11771481972651625,0.15103285541975578
1,2000,8000,layer_018.wv,wv,0,4.491078366344456,0.09923974899007397,5.276776189834598,6.266360955394513,0.8511026817844306,1.756405734515603,0.11660138208236742,0.1384683226538148
1,2000,8000,layer_018.wv,wv,1,4.492495510487753,0.09927106374737533,5.5654318654424335,6.47944971202678,0.807214178361092,1.7552870626386627,0.12297983163393883,0.14317696342910502
2,500,2000,layer_000.wq,wq,0,4.3941936630036915,0.09709887927990206,3.866539301041794,5.513339730073747,1.1364668301237044,1.6846997870526799,0.08543925498409209,0.12182874719126115
2,500,2000,layer_000.wq,wq,1,4.056678095201332,0.08964076844399342,3.8752409571237454,5.370127702133485,1.0468195758883214,1.654729338970152,0.085631536234814,0.11866417856300998
2,500,2000,layer_001.wq,wq,0,4.342871132808066,0.09596480086962147,3.936816046503803,5.442317985093329,1.1031430174810608,1.7098709272652575,0.0869921663364642,0.12025937351978129
2,500,2000,layer_001.wq,wq,1,4.12600056477576,0.09117259307913954,3.908112076746207,5.324461278766396,1.055752876005276,1.6935029069545737,0.0863578922220089,0.11765508363690362
2,500,2000,layer_002.wq,wq,0,4.1046095270273755,0.09069991345887392,4.1694325282926465,5.6172137849764985,0.984452800033242,1.6491431684347044,0.09213231295173446,0.12412406121035736
2,500,2000,layer_002.wq,wq,1,4.300520344295574,0.09502897181506584,4.171088352631299,5.247146221712059,1.0310307480259016,1.8059827634558117,0.09216890184605682,0.11594664610156154
2,500,2000,layer_003.wq,wq,0,4.349687114319643,0.09611541420547391,4.288407618565902,6.077055525626946,1.0142895688106799,1.5809720592963212,0.09476131586187511,0.13428522411931226
2,500,2000,layer_003.wq,wq,1,4.608502949687972,0.1018344902138304,4.380146903945447,5.872509949901706,1.0521343349321988,1.718404905573425,0.096788486824159,0.12976536275503028
2,500,2000,layer_004.wq,wq,0,4.116121071871682,0.09095428506579085,4.295111475553382,5.834059056776483,0.9583269480430332,1.6091046651646113,0.09490945157237358,0.12891571002779514
2,500,2000,layer_004.wq,wq,1,4.445106484926624,0.09822390433087232,4.37966949867176,5.681577580606829,1.0149410786075777,1.742694645407743,0.09677793755833404,0.12554631359639212
2,500,2000,layer_005.wq,wq,0,4.41585378943432,0.09757750497616628,4.20239193101098,6.020710318402193,1.050795323693663,1.5953421609303728,0.0928606197381717,0.1330401591781878
2,500,2000,layer_005.wq,wq,1,4.336599369033911,0.09582621316041194,4.35011111848611,5.636322296035522,0.9968939300435844,1.7294663097061949,0.09612478346239142,0.12454630363998906
2,500,2000,layer_006.wq,wq,0,4.6314985599700185,0.10234262621282907,4.290830084701714,6.292535593612401,1.0793945387124289,1.5774888209367814,0.09481484530661971,0.13904670590940774
2,500,2000,layer_006.wq,wq,1,4.466628457379548,0.09869947722668394,4.313059248113448,5.667847352187004,1.0356056340596924,1.7384324859751765,0.09530604506251164,0.12524291554567657
2,500,2000,layer_007.wq,wq,0,4.586332476179994,0.10134458733384262,4.218294373071466,5.760961962016267,1.0872480843105665,1.717074285117093,0.09321201738249658,0.12730047717185813
2,500,2000,layer_007.wq,wq,1,4.304381344762343,0.09511428867794762,4.1428534315671985,5.841606661550088,1.0389895312164206,1.6147350918116985,0.09154499234134765,0.12908249010645556
2,500,2000,layer_008.wq,wq,0,4.824962710317538,0.10661762035742986,4.160871829760534,6.121498510583464,1.1596037820264278,1.6485886405371248,0.09194314645224226,0.13526728462052873
2,500,2000,layer_008.wq,wq,1,4.6432377930059925,0.10260202906550614,4.206574656665485,6.35950184988099,1.103804917772848,1.5403715906053246,0.0929530457904887,0.14052646509435135
2,500,2000,layer_009.wq,wq,0,4.542387936817026,0.10037354102822782,4.168957231348636,6.07686888963786,1.089574127232672,1.5994519846151494,0.09212181027385362,0.13428110000764054
2,500,2000,layer_009.wq,wq,1,4.533935365685303,0.10018676382929961,4.303018376885065,6.167892873618497,1.0536639559897483,1.5971872753976306,0.09508417105830504,0.1362924648927444
2,500,2000,layer_010.wq,wq,0,4.871461163210378,0.10764510071228017,4.249811712002065,6.454458156033214,1.1462769396236279,1.5739843891407905,0.0939084587600835,0.14262472284424704
2,500,2000,layer_010.wq,wq,1,4.542421471648082,0.10037428205030426,4.1333563845426236,5.991684383028725,1.0989668078550463,1.619228116567579,0.09133513526783751,0.13239877056153587
2,500,2000,layer_011.wq,wq,0,4.808574295666889,0.10625548413454326,4.186705165027415,6.37529351281464,1.148534254533637,1.570958245493508,0.09251398790686341,0.14087541484268243
2,500,2000,layer_011.wq,wq,1,4.697622640151626,0.10380377575958336,4.1216938937215515,6.013118173639958,1.1397310817543653,1.6457141451648958,0.09107742819455296,0.13287239489552757
2,500,2000,layer_012.wq,wq,0,4.884129646846741,0.10792503729623715,4.143631498009151,6.087027297341145,1.1787075296616916,1.6690990673082056,0.09156218534313887,0.13450557122554835
2,500,2000,layer_012.wq,wq,1,4.687160072667615,0.10357258349656566,4.2198383043089045,6.159762142669111,1.1107439988592749,1.6171709498256126,0.09324613376523655,0.1361127994242971
2,500,2000,layer_013.wq,wq,0,4.7357675547400815,0.10464666725249833,3.9675124663476264,5.883689585590663,1.1936364648904778,1.6654291099276675,0.08767046779364285,0.13001240013649454
2,500,2000,layer_013.wq,wq,1,4.812564759599869,0.10634366176288984,4.098533578333617,6.442397381464234,1.1742162575026562,1.5316032918559706,0.09056565269251461,0.14235821486036931
2,500,2000,layer_014.wq,wq,0,4.659470352182019,0.10296072133642428,3.9910458219955407,5.923026913016244,1.1674810463219045,1.639597661765225,0.08819048639872769,0.13088164047950654
2,500,2000,layer_014.wq,wq,1,4.645523219142478,0.1026525303254752,4.144254582877342,6.079047274410025,1.120955077985848,1.6175850218237213,0.09157595370362488,0.13432923596527901
2,500,2000,layer_015.wq,wq,0,4.808614228426869,0.10625636653221117,3.9117111356869327,6.0439519021866195,1.2292866373892999,1.621187381469493,0.0864374209402238,0.13355373047504665
2,500,2000,layer_015.wq,wq,1,4.528658155460447,0.10007015285630765,3.9868892729188414,5.803741841364118,1.135887617000452,1.6462090332061352,0.08809863877252554,0.1282457878838959
2,500,2000,layer_016.wq,wq,0,4.5232071209803655,0.09994970087364055,3.8123768283779587,5.5728096315352404,1.186453313668062,1.685212285104686,0.08424242211826619,0.12314285877250856
2,500,2000,layer_016.wq,wq,1,4.513557232415051,0.09973646644732091,3.9776493507308923,5.667513409360373,1.1347297950196857,1.6844790708664805,0.08789446340887759,0.12523553638201282
2,500,2000,layer_017.wq,wq,0,4.523552426492262,0.09995733111954815,3.824292761992936,5.600036850664797,1.182846792339958,1.6787358808318396,0.0845057295389949,0.12374450099998861
2,500,2000,layer_017.wq,wq,1,4.4451023866001265,0.0982238137697955,3.741778613360654,5.48378185553743,1.1879650951897944,1.681890759038226,0.08268240722519112,0.12117560426869581
2,500,2000,layer_018.wq,wq,0,4.139180779386669,0.09146383742691663,3.711780929620933,5.1625071250966785,1.115146841332951,1.7098383310818226,0.08201954580043344,0.11407636862749158
2,500,2000,layer_018.wq,wq,1,4.454771846216561,0.09843748065933271,3.797834919970154,5.469959177980581,1.1729766933238819,1.6996537335998494,0.08392108830431143,0.12087016336136444
2,500,2000,layer_000.wk,wk,0,4.290483237527397,0.09480718099446363,3.952932378464334,5.643253398636427,1.0853925204746855,1.6353344318101268,0.08734829032449998,0.12469946081655779
2,500,2000,layer_000.wk,wk,1,4.163672518639619,0.0920050335178171,3.8581738491010587,5.440383967820696,1.0791821938272017,1.6525565984067605,0.08525440286549885,0.12021663737201847
2,500,2000,layer_001.wk,wk,0,4.457076727585469,0.09848841182326348,3.972456951987186,5.491023120988721,1.1219949722440306,1.7265922404763576,0.08777972652255574,0.12133561514072642
2,500,2000,layer_001.wk,wk,1,4.19615293143318,0.09272275602225663,3.853624996288383,5.418404745972591,1.0888846048784464,1.6667672799648239,0.08515388646954689,0.11973096059658099
2,500,2000,layer_002.wk,wk,0,3.943793148585508,0.08714633996755806,4.101480204845131,5.626005587355385,0.961553622501129,1.5931687641008583,0.09063076455463696,0.12431833443163745
2,500,2000,layer_002.wk,wk,1,4.142035183922185,0.09152691145202017,4.041279069682397,5.228129249693426,1.0249317388139954,1.7557006124134265,0.08930049483874018,0.11552642641806121
2,500,2000,layer_003.wk,wk,0,4.431082091914302,0.09791400609958988,4.282665791258911,6.214489551826942,1.0346551208731523,1.5538231002148901,0.09463443820483837,0.13732211574093062
2,500,2000,layer_003.wk,wk,1,4.444772316954716,0.09821652019215384,4.309190171411555,5.721462051760823,1.0314634862120158,1.7172464094404585,0.09522054973836039,0.12642764422192426
2,500,2000,layer_004.wk,wk,0,3.9570024282308105,0.0874382265679263,4.161226569790164,5.7784796767484865,0.9509221288160593,1.5581288859034728,0.09195098517350817,0.127687567636797
2,500,2000,layer_004.wk,wk,1,4.361034981459108,0.0963661690119214,4.273046338507452,5.580731402234125,1.0205915489749613,1.7361046588700326,0.09442187632134273,0.12331790682813941
2,500,2000,layer_005.wk,wk,0,4.238011522953171,0.09364770895709112,4.201179108486524,5.995070798337819,1.0087671611982083,1.5615225942528232,0.09283381989343989,0.1324736004749413
2,500,2000,layer_005.wk,wk,1,4.304390018316678,0.09511448033823158,4.244873466696818,5.492014311216007,1.0140208070009147,1.746408770880725,0.09379933792438026,0.12135751755732516
2,500,2000,layer_006.wk,wk,0,4.5049331578162946,0.09954589952137591,4.210773678191608,6.190035663624484,1.0698587723078525,1.5631126651042393,0.09304583193409711,0.13678175604798265
2,500,2000,layer_006.wk,wk,1,4.367912145127702,0.09651813429521494,4.208141406551552,5.52874877701282,1.0379670555574505,1.740813892769351,0.0929876663988906,0.12216924224070613
2,500,2000,layer_007.wk,wk,0,4.432169655724361,0.09793803809162319,4.201212075422046,5.644769769167749,1.054974035148919,1.717149151485138,0.09283454836667933,0.12473296818797933
2,500,2000,layer_007.wk,wk,1,4.103965425601082,0.09068568069367693,4.084702430276419,5.763641277119183,1.004715887057496,1.579976095991355,0.09026002461180087,0.12735968223055213
2,500,2000,layer_008.wk,wk,0,4.776289571764683,0.1055420857845437,4.211189203378427,5.928800277329057,1.1341902111481725,1.7053478586602566,0.09305501383026442,0.1310092150125019
2,500,2000,layer_008.wk,wk,1,4.660306780413052,0.10297920396374112,4.093427873535752,6.196994581248673,1.1384851338268849,1.5726800255170483,0.09045283148984876,0.13693552785553834
2,500,2000,layer_009.wk,wk,0,4.415190789954489,0.0975628546190378,4.109288489009557,5.854669403784288,1.0744416708058049,1.6287843355691631,0.09080330488845251,0.12937113865691474
2,500,2000,layer_009.wk,wk,1,4.560801968055144,0.10078043747689827,4.191512090223379,6.139470316308193,1.0881042139167691,1.5884936617134817,0.0926202069506985,0.13566440917359507
2,500,2000,layer_010.wk,wk,0,4.690250304149439,0.103640868610198,4.1552186068709975,6.247416718421297,1.1287613836715407,1.5768016414752393,0.09181822669471881,0.1380497102029346
2,500,2000,layer_010.wk,wk,1,4.535443736184587,0.1002200944233179,3.9992650649146717,5.893129310669424,1.1340693008757485,1.621412080842373,0.08837210772386322,0.13022099056198608
2,500,2000,layer_011.wk,wk,0,4.72257489189775,0.10435514783506956,4.09878502551198,6.172465429381334,1.1521889688049332,1.5967183336343644,0.0905712089426687,0.13639350505484615
2,500,2000,layer_011.wk,wk,1,4.648293063747109,0.10271373582243669,4.044622125653727,5.90080018429761,1.1492527408838746,1.6545659459274455,0.0893743666370906,0.1303904945232397
2,500,2000,layer_012.wk,wk,0,4.8306155908489155,0.10674253254983528,4.120720548945635,5.97028331368599,1.1722744926454478,1.6883934126665092,0.09105592011044411,0.13192586927225797
2,500,2000,layer_012.wk,wk,1,4.529941532089421,0.10009851174121903,4.076488037631449,6.011455599311645,1.1112363118134994,1.597890319112022,0.09007851046359501,0.13283565684609708
2,500,2000,layer_013.wk,wk,0,4.692757311520814,0.10369626616997246,4.002216883609125,5.937482301719991,1.1725394819905341,1.6450338957475088,0.08843733431810327,0.13120106246004115
2,500,2000,layer_013.wk,wk,1,4.809651093979394,0.10627927824044146,4.066052111635743,6.233229339636899,1.1828798455916754,1.5915680007291904,0.08984790689985986,0.13773621046088116
2,500,2000,layer_014.wk,wk,0,4.4369958395696205,0.09804468269550556,3.937951134832407,5.867537440201146,1.1267269927051677,1.5927293495040162,0.08701724848191424,0.12965548477600589
2,500,2000,layer_014.wk,wk,1,4.624115715217239,0.10217948685066851,4.091871662915714,5.888170057395931,1.1300734959811198,1.6622312364620102,0.09041844376852429,0.13011140551138273
2,500,2000,layer_015.wk,wk,0,4.774767134715746,0.10550844436075517,3.8610260716704023,5.953948831236216,1.236657573941227,1.632032192325015,0.08531742867550622,0.1315649247939015
2,500,2000,layer_015.wk,wk,1,4.368368708179096,0.09652822300864243,3.9099678203835087,5.618376914733143,1.1172390436069177,1.6529820432009448,0.0863988987504489,0.12414976298967999
2,500,2000,layer_016.wk,wk,0,4.389036634519511,0.09698492397327903,3.8008366077610285,5.5635087173725415,1.1547554097846302,1.6535357765822936,0.0839874168603093,0.12293733566389363
2,500,2000,layer_016.wk,wk,1,4.372746666645092,0.09662496313736303,3.9907296619857884,5.5715446307488845,1.0957261045012034,1.685795300444329,0.08818350018351406,0.12311490594018863
2,500,2000,layer_017.wk,wk,0,4.463921388179569,0.09863965888329503,3.903270412403642,5.622197431402729,1.1436362118274757,1.672931799161675,0.08625090554423212,0.12423418527857685
2,500,2000,layer_017.wk,wk,1,4.320766814892047,0.09547635983549896,3.8609783843197376,5.586306217522599,1.1190859893025067,1.641870050530397,0.08531637492397398,0.12344109400608758
2,500,2000,layer_018.wk,wk,0,4.194686787531999,0.09269035851304659,3.873570779311235,5.334372656603373,1.082899223098193,1.6986775231948517,0.08559463017053233,0.11787409621438574
2,500,2000,layer_018.wk,wk,1,4.377667548645463,0.09673370029460929,3.8137351789089577,5.422137809646011,1.1478687804164305,1.7002049081365538,0.08427243770800674,0.1198134504290209
2,500,2000,layer_000.wv,wv,0,2.7516535252166614,0.06080352709864281,2.7486281111191686,2.653403987538389,1.00110069968551,2.13477986090878,0.06073667426038549,0.05863249852549438
2,500,2000,layer_000.wv,wv,1,2.6609604414757952,0.05879947414489638,2.658502473865712,2.536058074994896,1.000924568487051,2.1476837407403755,0.0587451602209893,0.056039495697243535
2,500,2000,layer_001.wv,wv,0,3.432334490871998,0.07584459355612708,2.994050560794139,3.991626924582473,1.1463849461385212,1.8071229560381474,0.06615979546102878,0.08820332707309597
2,500,2000,layer_001.wv,wv,1,3.3747951878042817,0.07457314257537925,2.964534262213404,3.809098041418877,1.1383896724757587,1.8580201485630057,0.0655075712459674,0.08416997047786517
2,500,2000,layer_002.wv,wv,0,3.733539720736054,0.08250035169880604,3.297202875026723,4.506739745309171,1.1323354559145211,1.7546109935371457,0.07285857849622429,0.0995858198422203
